review_id,product_id,entity_id,begin_offset,sentiment_score,sentiment_magnitude,content,type
863,1,13,341,-0.8999999761581421,0.8999999761581421,luck,COMMON
863,1,14,351,-0.5,0.5,everything,COMMON
863,1,15,458,-0.8999999761581421,0.8999999761581421,narcissist,COMMON
863,1,16,145,-0.10000000149011612,0.10000000149011612,cup,COMMON
863,1,17,204,-0.4000000059604645,0.4000000059604645,counter,COMMON
863,1,18,520,-0.4000000059604645,0.4000000059604645,ass,COMMON
863,1,19,560,-0.800000011920929,0.800000011920929,thing,COMMON
863,1,20,379,0.0,0.0,women,COMMON
863,1,21,388,0.0,0.0,homes,COMMON
864,1,1,62,-0.20000000298023224,0.20000000298023224,product,COMMON
864,1,2,166,0.0,0.0,coffee,COMMON
864,1,3,236,0.0,0.0,answer,COMMON
864,1,4,183,-0.800000011920929,0.800000011920929,leaks,COMMON
864,1,5,286,0.0,0.0,coffee,COMMON
864,1,6,251,-0.10000000149011612,0.10000000149011612,husband,COMMON
864,1,7,206,0.0,0.0,bottom,COMMON
865,1,1,34,-0.30000001192092896,0.30000001192092896,CS,COMMON
865,1,2,480,0.0,0.0,number,COMMON
865,1,2,510,0.0,0.0,product,COMMON
865,1,3,83,0.4000000059604645,0.4000000059604645,coffee maker,COMMON
865,1,4,668,-0.20000000298023224,0.20000000298023224,Hamilton Beach,PROPER
865,1,4,767,0.0,0.0,HB,PROPER
865,1,4,893,0.0,0.0,HB,PROPER
865,1,5,179,0.800000011920929,0.800000011920929,cup option,COMMON
865,1,6,141,0.800000011920929,0.800000011920929,pot function,COMMON
865,1,7,158,0.20000000298023224,0.20000000298023224,most,COMMON
865,1,8,369,-0.699999988079071,0.699999988079071,plate,COMMON
865,1,9,275,-0.30000001192092896,0.30000001192092896,pot,COMMON
865,1,10,429,0.0,0.0,number,COMMON
865,1,11,534,0.0,0.0,receipt,COMMON
865,1,12,238,0.20000000298023224,0.20000000298023224,vinegar,COMMON
865,1,13,331,-0.4000000059604645,0.4000000059604645,sound,COMMON
865,1,14,467,-0.30000001192092896,0.30000001192092896,model,COMMON
865,1,15,657,0.0,0.0,request,COMMON
865,1,16,730,0.0,0.0,replacement,COMMON
865,1,17,716,0.10000000149011612,0.10000000149011612,discount,COMMON
865,1,18,770,-0.20000000298023224,0.20000000298023224,coffee maker,COMMON
865,1,19,426,-0.20000000298023224,0.20000000298023224,CS,PROPER
865,1,20,815,0.6000000238418579,0.6000000238418579,coffee maker,COMMON
865,1,21,553,0.0,0.0,warranty,COMMON
865,1,22,645,0.0,0.0,gift,COMMON
865,1,23,586,0.0,0.0,husband,COMMON
865,1,24,836,0.0,0.0,Target,PROPER
865,1,25,858,0.0,0.0,Michael Graves,PROPER
865,1,26,635,0.10000000149011612,0.10000000149011612,Christmas,PROPER
865,1,27,609,0.800000011920929,0.800000011920929,Best Buy,PROPER
866,1,1,5,0.8999999761581421,0.8999999761581421,coffee maker,COMMON
866,1,2,41,0.10000000149011612,0.10000000149011612,cup,COMMON
866,1,3,105,0.0,0.0,coffee pods,COMMON
866,1,4,133,0.0,0.0,ground coffee,COMMON
866,1,5,67,0.0,0.0,pot,COMMON
866,1,6,156,0.10000000149011612,0.10000000149011612,way,COMMON
867,1,1,17,-0.8999999761581421,0.8999999761581421,water,COMMON
867,1,2,23,-0.20000000298023224,0.20000000298023224,everywhere,COMMON
867,1,3,5,-0.6000000238418579,0.6000000238418579,thing,COMMON
867,1,4,92,-0.6000000238418579,0.6000000238418579,water,COMMON
867,1,5,98,-0.20000000298023224,0.20000000298023224,everywhere,COMMON
867,1,6,141,-0.10000000149011612,0.10000000149011612,cup,COMMON
867,1,7,81,-0.10000000149011612,0.10000000149011612,side,COMMON
867,1,8,183,-0.8999999761581421,0.8999999761581421,mess,COMMON
869,1,1,9,0.20000000298023224,0.20000000298023224,Coffee,COMMON
870,1,1,16,0.10000000149011612,0.10000000149011612,machine,COMMON
870,1,2,239,-0.8999999761581421,0.8999999761581421,Timer,COMMON
870,1,3,99,0.0,0.0,something,COMMON
870,1,4,25,0.0,0.0,rhymes,COMMON
870,1,5,74,-0.6000000238418579,0.6000000238418579,heart,COMMON
870,1,6,37,0.0,0.0,Feesonart,PROPER
870,1,7,393,0.4000000059604645,0.4000000059604645,coffee maker,COMMON
870,1,8,134,0.0,0.0,coffee,COMMON
870,1,9,215,0.0,0.0,coffee,COMMON
870,1,10,150,0.6000000238418579,0.6000000238418579,water,COMMON
870,1,11,223,-0.20000000298023224,0.20000000298023224,pot,COMMON
870,1,12,562,0.0,0.0,water,COMMON
870,1,13,145,0.20000000298023224,0.20000000298023224,heat,COMMON
870,1,14,475,0.0,0.0,water,COMMON
870,1,15,127,0.0,0.0,pot,COMMON
870,1,16,686,-0.800000011920929,0.800000011920929,coffee,COMMON
870,1,17,291,0.0,0.0,home,COMMON
870,1,18,461,-0.10000000149011612,0.10000000149011612,nothing,COMMON
870,1,19,533,-0.8999999761581421,0.8999999761581421,lack,COMMON
870,1,20,541,-0.8999999761581421,0.8999999761581421,ability,COMMON
870,1,21,792,0.0,0.0,luck,COMMON
870,1,22,723,0.0,0.0,luck,COMMON
870,1,23,739,0.10000000149011612,0.10000000149011612,sheets,COMMON
870,1,24,696,-0.5,0.5,earth,COMMON
870,1,25,763,0.0,0.0,bottom,COMMON
870,1,26,749,0.4000000059604645,0.4000000059604645,filter,COMMON
870,1,27,254,-0.6000000238418579,0.6000000238418579,@ 2hrs,PROPER
870,1,28,862,0.20000000298023224,0.20000000298023224,espresso grounds,COMMON
870,1,29,579,0.0,0.0,coffee,COMMON
870,1,30,640,0.20000000298023224,0.20000000298023224,grounds,COMMON
870,1,31,655,0.0,0.0,side,COMMON
870,1,32,624,0.0,0.0,amount,COMMON
871,1,1,17,0.5,0.5,cone type filters,COMMON
871,1,2,61,0.8999999761581421,0.8999999761581421,value,COMMON
872,1,1,11,0.0,0.0,cup,COMMON
872,1,1,75,0.8999999761581421,0.8999999761581421,great machine,COMMON
872,1,2,113,0.30000001192092896,0.30000001192092896,way,COMMON
872,1,3,187,0.6000000238418579,0.6000000238418579,work,COMMON
872,1,4,211,0.800000011920929,0.800000011920929,buy,COMMON
873,1,1,10,0.8999999761581421,0.8999999761581421,coffee maker,COMMON
873,1,2,108,0.800000011920929,0.800000011920929,cup,COMMON
873,1,3,118,0.0,0.0,cup,COMMON
873,1,4,84,0.5,0.5,pot,COMMON
874,1,1,13,0.800000011920929,0.800000011920929,coffee maker,COMMON
874,1,2,52,0.8999999761581421,0.8999999761581421,cup feature,COMMON
875,1,1,16,0.4000000059604645,0.4000000059604645,options,COMMON
876,1,1,28,0.0,0.0,mother,COMMON
876,1,2,16,0.10000000149011612,0.10000000149011612,gift,COMMON
877,1,1,11,-0.5,0.5,brew side,COMMON
877,1,2,37,-0.10000000149011612,0.10000000149011612,part,COMMON
878,1,1,0,0.8999999761581421,0.8999999761581421,Works,COMMON
878,1,2,21,-0.10000000149011612,0.10000000149011612,pot,COMMON
878,1,3,83,0.6000000238418579,0.6000000238418579,cup,COMMON
878,1,4,103,0.8999999761581421,0.8999999761581421,coffee,COMMON
878,1,5,170,0.8999999761581421,0.8999999761581421,cup brewer,COMMON
878,1,6,203,0.10000000149011612,0.10000000149011612,cup,COMMON
878,1,7,135,0.30000001192092896,0.30000001192092896,coffee,COMMON
879,1,1,20,0.0,0.0,carafe side,COMMON
879,1,2,63,0.0,0.0,side,COMMON
879,1,3,80,0.0,0.0,k cup,COMMON
879,1,4,112,0.0,0.0,portion,COMMON
879,1,5,123,0.0,0.0,grounds,COMMON
879,1,6,193,0.10000000149011612,0.10000000149011612,serve,COMMON
880,1,1,0,0.8999999761581421,0.8999999761581421,Works,COMMON
881,1,1,17,0.0,0.0,cups,COMMON
883,1,1,19,0.8999999761581421,0.8999999761581421,coffee maker,COMMON
883,1,2,59,0.0,0.0,coffee,COMMON
883,1,3,47,0.10000000149011612,0.10000000149011612,side,COMMON
884,1,1,0,0.10000000149011612,0.10000000149011612,WORKS,COMMON
884,1,2,141,-0.10000000149011612,0.10000000149011612,AMAZON,PROPER
884,1,3,108,0.8999999761581421,0.8999999761581421,TEA,COMMON
884,1,4,54,-0.5,0.5,LEAKS,COMMON
884,1,5,37,-0.5,0.5,PLASTIC TASTE,COMMON
884,1,6,69,0.0,0.0,REVIEWERS,COMMON
884,1,7,132,0.0,0.0,SIDE,COMMON
884,1,8,126,0.10000000149011612,0.10000000149011612,SERVE,COMMON
884,1,9,174,0.0,0.0,PRICE,COMMON
884,1,10,212,-0.10000000149011612,0.10000000149011612,COST,COMMON
885,1,1,9,0.20000000298023224,0.20000000298023224,pot,COMMON
885,1,2,27,0.0,0.0,time,COMMON
885,1,3,54,-0.10000000149011612,0.10000000149011612,crack,COMMON
886,1,1,19,0.8999999761581421,0.8999999761581421,coffee maker,COMMON
886,1,2,55,0.8999999761581421,0.8999999761581421,coffee,COMMON
886,1,3,48,0.8999999761581421,0.8999999761581421,cup,COMMON
888,1,1,22,0.0,0.0,coffee makers,COMMON
888,1,2,64,0.30000001192092896,0.30000001192092896,serve,COMMON
888,1,3,51,-0.20000000298023224,0.20000000298023224,dust,COMMON
888,1,4,107,0.10000000149011612,0.10000000149011612,people,COMMON
889,1,1,9,0.8999999761581421,0.8999999761581421,option,COMMON
889,1,2,34,0.10000000149011612,0.10000000149011612,cup,COMMON
889,1,3,46,0.20000000298023224,0.20000000298023224,pot,COMMON
889,1,4,64,0.8999999761581421,0.8999999761581421,program,COMMON
889,1,5,176,-0.5,0.5,anything,COMMON
889,1,6,216,0.8999999761581421,0.8999999761581421,product,COMMON
889,1,7,126,0.8999999761581421,0.8999999761581421,Coffee,COMMON
890,1,1,36,0.8999999761581421,0.8999999761581421,idea,COMMON
890,1,2,119,0.0,0.0,water,COMMON
890,1,2,143,0.10000000149011612,0.10000000149011612,amt,COMMON
890,1,3,0,-0.6000000238418579,0.6000000238418579,Lots,COMMON
890,1,4,8,-0.30000001192092896,0.30000001192092896,copycats,COMMON
890,1,5,51,0.8999999761581421,0.8999999761581421,price,COMMON
890,1,6,230,0.10000000149011612,0.10000000149011612,pot,COMMON
890,1,7,95,0.30000001192092896,0.30000001192092896,amt.,COMMON
890,1,8,173,0.20000000298023224,0.20000000298023224,cup,COMMON
890,1,9,251,0.4000000059604645,0.4000000059604645,pot,COMMON
890,1,10,204,0.20000000298023224,0.20000000298023224,space savings,COMMON
890,1,11,182,0.10000000149011612,0.10000000149011612,travel mug,COMMON
891,1,1,0,0.5,0.5,Love mine,COMMON
892,1,1,6,0.8999999761581421,0.8999999761581421,birthday,COMMON
892,1,2,27,0.0,0.0,mom,COMMON
892,1,3,80,0.6000000238418579,0.6000000238418579,features,COMMON
892,1,4,93,0.699999988079071,0.699999988079071,quality,COMMON
892,1,5,142,-0.20000000298023224,0.20000000298023224,anyone,COMMON
892,1,6,166,-0.8999999761581421,0.8999999761581421,coffee machine,COMMON
892,1,7,109,0.5,0.5,brewer,COMMON
893,1,1,31,0.800000011920929,0.800000011920929,issues,COMMON
894,1,1,39,0.0,0.0,capsules,COMMON
894,1,2,72,0.0,0.0,coffees,COMMON
894,1,3,56,0.0,0.0,availability,COMMON
894,1,4,94,0.0,0.0,machine,COMMON
894,1,5,80,-0.20000000298023224,0.20000000298023224,teas,COMMON
895,1,1,40,0.800000011920929,0.800000011920929,problems,COMMON
895,1,2,58,0.0,0.0,husband,COMMON
895,1,3,80,0.0,0.0,work,COMMON
895,1,4,151,0.0,0.0,mug,COMMON
895,1,5,136,0.0,0.0,cup,COMMON
895,1,6,221,0.0,0.0,filter,COMMON
895,1,7,243,0.0,0.0,serve,COMMON
895,1,8,183,0.10000000149011612,0.10000000149011612,price,COMMON
896,1,1,44,0.0,0.0,daughter,COMMON
896,1,2,14,0.0,0.0,coffee maker,COMMON
896,1,3,32,0.0,0.0,gift,COMMON
897,1,1,68,0.10000000149011612,0.10000000149011612,penny,COMMON
898,1,1,6,0.8999999761581421,0.8999999761581421,coffeemaker,COMMON
898,1,1,71,0.8999999761581421,0.8999999761581421,feature,COMMON
898,1,2,26,0.0,0.0,price,COMMON
898,1,3,41,0.20000000298023224,0.20000000298023224,cup,COMMON
898,1,4,97,0.10000000149011612,0.10000000149011612,coffee drinker,COMMON
899,1,1,16,0.8999999761581421,0.8999999761581421,cup side,COMMON
899,1,2,43,0.8999999761581421,0.8999999761581421,coffee,COMMON
899,1,3,36,0.8999999761581421,0.8999999761581421,cup,COMMON
900,1,1,5,0.8999999761581421,0.8999999761581421,combo machine,COMMON
901,1,1,41,0.8999999761581421,0.8999999761581421,issues,COMMON
901,1,2,69,0.8999999761581421,0.8999999761581421,coffee,COMMON
901,1,3,62,0.8999999761581421,0.8999999761581421,cup,COMMON
901,1,4,91,0.699999988079071,0.699999988079071,carafe,COMMON
901,1,5,113,0.699999988079071,0.699999988079071,cup method,COMMON
902,1,1,11,0.0,0.0,k-cups,COMMON
903,1,1,60,0.20000000298023224,0.20000000298023224,cup,COMMON
903,1,2,67,0.30000001192092896,0.30000001192092896,pot,COMMON
903,1,3,115,0.0,0.0,gift,COMMON
903,1,4,146,0.30000001192092896,0.30000001192092896,shower,COMMON
903,1,5,138,0.10000000149011612,0.10000000149011612,Wedding,COMMON
904,1,1,9,0.8999999761581421,0.8999999761581421,concept,COMMON
904,1,2,38,-0.8999999761581421,0.8999999761581421,serve brewing,COMMON
905,1,1,10,0.8999999761581421,0.8999999761581421,product,COMMON
905,1,2,101,0.0,0.0,cup,COMMON
905,1,3,36,0.20000000298023224,0.20000000298023224,coffee,COMMON
905,1,4,27,0.10000000149011612,0.10000000149011612,money,COMMON
905,1,5,71,0.10000000149011612,0.10000000149011612,pot,COMMON
905,1,6,82,0.10000000149011612,0.10000000149011612,work,COMMON
905,1,7,154,0.5,0.5,coffee,COMMON
906,1,1,0,0.10000000149011612,0.10000000149011612,Works,COMMON
906,1,2,19,0.8999999761581421,0.8999999761581421,cup option,COMMON
907,1,1,79,0.0,0.0,price tag,COMMON
908,1,1,5,0.699999988079071,0.699999988079071,The Way You Can Make Single Cup,PROPER
908,1,2,40,0.20000000298023224,0.20000000298023224,Thermos Type,COMMON
909,1,1,29,0.5,0.5,use,COMMON
909,1,2,56,0.6000000238418579,0.6000000238418579,cabinets,COMMON
910,1,1,3,0.5,0.5,husband,COMMON
910,1,2,25,0.8999999761581421,0.8999999761581421,coffee maker,COMMON
910,1,3,77,0.20000000298023224,0.20000000298023224,ways,COMMON
910,1,4,90,0.10000000149011612,0.10000000149011612,coffee,COMMON
910,1,5,62,0.10000000149011612,0.10000000149011612,option,COMMON
911,1,1,7,-0.8999999761581421,0.8999999761581421,serve,COMMON
911,1,2,34,-0.699999988079071,0.699999988079071,everywhere,COMMON
912,1,1,12,-0.10000000149011612,0.10000000149011612,Packaging,COMMON
912,1,1,26,-0.10000000149011612,0.10000000149011612,way,COMMON
912,1,2,67,0.10000000149011612,0.10000000149011612,cup,COMMON
912,1,3,82,0.800000011920929,0.800000011920929,cup,COMMON
912,1,4,39,0.4000000059604645,0.4000000059604645,top,COMMON
912,1,5,112,0.8999999761581421,0.8999999761581421,programming,COMMON
913,1,1,12,0.800000011920929,0.800000011920929,pot.,COMMON
913,1,2,41,0.10000000149011612,0.10000000149011612,daughter,COMMON
913,1,3,63,0.20000000298023224,0.20000000298023224,house,COMMON
913,1,4,50,0.20000000298023224,0.20000000298023224,son-in-law,COMMON
913,1,5,208,0.20000000298023224,0.20000000298023224,gauge,COMMON
913,1,6,313,0.0,0.0,husband,COMMON
913,1,7,97,0.800000011920929,0.800000011920929,pot.,COMMON
913,1,8,149,0.30000001192092896,0.30000001192092896,de-caf,COMMON
913,1,9,75,0.0,0.0,visiting.,COMMON
913,1,10,366,0.20000000298023224,0.20000000298023224,pods,COMMON
913,1,11,129,0.8999999761581421,0.8999999761581421,coffee.,COMMON
913,1,12,280,-0.699999988079071,0.699999988079071,travel mug feature,COMMON
913,1,13,245,0.0,0.0,water,COMMON
913,1,14,195,0.10000000149011612,0.10000000149011612,morning.,COMMON
913,1,15,217,0.0,0.0,side,COMMON
913,1,16,178,0.4000000059604645,0.4000000059604645,cups,COMMON
913,1,17,470,0.0,0.0,counter,COMMON
913,1,18,507,0.20000000298023224,0.20000000298023224,cleaning,COMMON
913,1,19,553,0.6000000238418579,0.6000000238418579,wipe-up,COMMON
913,1,20,608,0.8999999761581421,0.8999999761581421,product,COMMON
913,1,21,438,0.5,0.5,grounds,COMMON
914,1,1,30,0.20000000298023224,0.20000000298023224,option,COMMON
914,1,2,45,0.8999999761581421,0.8999999761581421,tasting coffee,COMMON
915,1,1,6,0.8999999761581421,0.8999999761581421,coffee machine,COMMON
915,1,2,33,0.8999999761581421,0.8999999761581421,fact,COMMON
915,1,3,63,0.20000000298023224,0.20000000298023224,option,COMMON
916,1,1,7,0.8999999761581421,0.8999999761581421,everything,COMMON
916,1,2,29,0.699999988079071,0.699999988079071,product,COMMON
916,1,3,126,0.8999999761581421,0.8999999761581421,complaint,COMMON
916,1,4,116,0.10000000149011612,0.10000000149011612,cup,COMMON
916,1,5,146,-0.10000000149011612,0.10000000149011612,lot,COMMON
916,1,6,162,-0.30000001192092896,0.30000001192092896,coffee cups,COMMON
916,1,7,213,0.0,0.0,cup,COMMON
916,1,8,103,0.30000001192092896,0.30000001192092896,single,COMMON
916,1,9,224,0.0,0.0,picture,COMMON
917,1,1,36,0.10000000149011612,0.10000000149011612,group,COMMON
917,1,2,46,0.0,0.0,coffee,COMMON
917,1,3,29,0.10000000149011612,0.10000000149011612,Senior,PROPER
917,1,4,107,0.10000000149011612,0.10000000149011612,water,COMMON
917,1,5,80,0.5,0.5,water,COMMON
918,1,1,25,0.30000001192092896,0.30000001192092896,coffee maker o love,COMMON
918,1,2,70,0.0,0.0,coffee,COMMON
918,1,3,63,0.10000000149011612,0.10000000149011612,cup,COMMON
918,1,4,84,-0.4000000059604645,0.4000000059604645,work,COMMON
918,1,5,140,0.699999988079071,0.699999988079071,Hamilton beach,PROPER
918,1,6,159,0.30000001192092896,0.30000001192092896,Amazon,PROPER
919,1,1,23,0.8999999761581421,0.8999999761581421,brew,COMMON
919,1,2,40,-0.30000001192092896,0.30000001192092896,cup,COMMON
919,1,3,72,0.10000000149011612,0.10000000149011612,coffee cups,COMMON
920,1,1,5,0.8999999761581421,0.8999999761581421,coffee maker,COMMON
921,1,1,16,0.0,0.0,cup coffeemaker,COMMON
921,1,2,70,0.0,0.0,pots,COMMON
921,1,3,248,-0.6000000238418579,0.6000000238418579,coffee,COMMON
921,1,4,226,0.30000001192092896,0.30000001192092896,criticism,COMMON
921,1,5,176,0.10000000149011612,0.10000000149011612,cup,COMMON
921,1,6,108,0.8999999761581421,0.8999999761581421,coffee,COMMON
921,1,7,298,-0.4000000059604645,0.4000000059604645,pot side,COMMON
921,1,8,272,-0.30000001192092896,0.30000001192092896,side,COMMON
922,1,1,20,0.8999999761581421,0.8999999761581421,coffee pot,COMMON
922,1,2,108,0.0,0.0,one,COMMON
922,1,3,81,0.30000001192092896,0.30000001192092896,one,COMMON
922,1,4,44,0.0,0.0,use,COMMON
922,1,5,93,-0.10000000149011612,0.10000000149011612,model,COMMON
922,1,6,58,-0.10000000149011612,0.10000000149011612,go cup,COMMON
922,1,7,171,-0.20000000298023224,0.20000000298023224,something,COMMON
923,1,1,34,0.8999999761581421,0.8999999761581421,coffee maker,COMMON
923,1,2,76,0.699999988079071,0.699999988079071,perks,COMMON
923,1,3,83,0.20000000298023224,0.20000000298023224,clock lights,COMMON
923,1,4,112,0.8999999761581421,0.8999999761581421,cup dispenser,COMMON
923,1,5,164,0.8999999761581421,0.8999999761581421,feature,COMMON
923,1,6,200,0.30000001192092896,0.30000001192092896,buy,COMMON
924,1,1,23,0.4000000059604645,0.4000000059604645,carafe option coffee maker,COMMON
924,1,2,83,0.20000000298023224,0.20000000298023224,coffee cups,COMMON
924,1,3,112,0.6000000238418579,0.6000000238418579,travel mugs,COMMON
924,1,4,144,0.10000000149011612,0.10000000149011612,issue,COMMON
924,1,5,173,0.0,0.0,bottom,COMMON
924,1,6,99,0.4000000059604645,0.4000000059604645,Contigo,PROPER
924,1,7,249,0.20000000298023224,0.20000000298023224,coffee maker,COMMON
924,1,8,234,0.0,0.0,Hamilton Beach,PROPER
924,1,9,196,0.10000000149011612,0.10000000149011612,cups,COMMON
924,1,10,214,0.8999999761581421,0.8999999761581421,coffee,COMMON
925,1,1,3,0.4000000059604645,0.4000000059604645,wife,COMMON
925,1,2,23,0.8999999761581421,0.8999999761581421,ability,COMMON
925,1,3,62,0.0,0.0,cup,COMMON
925,1,4,124,0.0,0.0,pot,COMMON
925,1,5,69,0.10000000149011612,0.10000000149011612,coffee,COMMON
925,1,6,46,0.0,0.0,pot,COMMON
925,1,7,215,0.6000000238418579,0.6000000238418579,cup maker,COMMON
925,1,8,137,-0.20000000298023224,0.20000000298023224,times,COMMON
925,1,9,182,0.0,0.0,occasion,COMMON
925,1,10,294,0.8999999761581421,0.8999999761581421,quality,COMMON
925,1,11,309,0.8999999761581421,0.8999999761581421,maker,COMMON
925,1,12,250,0.0,0.0,cup,COMMON
926,1,1,12,0.10000000149011612,0.10000000149011612,amizng option,COMMON
926,1,2,92,0.10000000149011612,0.10000000149011612,family,COMMON
926,1,3,103,0.20000000298023224,0.20000000298023224,friends,COMMON
927,1,1,124,-0.20000000298023224,0.20000000298023224,zombie,COMMON
927,1,2,24,0.800000011920929,0.800000011920929,coffee maker,COMMON
927,1,3,60,0.30000001192092896,0.30000001192092896,press,COMMON
927,1,4,113,0.0,0.0,work,COMMON
927,1,5,53,0.0,0.0,French,PROPER
927,1,6,207,0.30000001192092896,0.30000001192092896,coffee,COMMON
927,1,7,220,0.10000000149011612,0.10000000149011612,thing,COMMON
927,1,8,159,0.8999999761581421,0.8999999761581421,cup brew,COMMON
928,1,1,27,0.8999999761581421,0.8999999761581421,machine,COMMON
928,1,2,6,0.8999999761581421,0.8999999761581421,coffee machine,COMMON
928,1,3,60,0.30000001192092896,0.30000001192092896,Transformer,COMMON
928,1,4,123,0.20000000298023224,0.20000000298023224,coffee,COMMON
928,1,5,185,0.30000001192092896,0.30000001192092896,coffee,COMMON
928,1,6,139,0.6000000238418579,0.6000000238418579,carafe,COMMON
928,1,7,151,0.8999999761581421,0.8999999761581421,best,COMMON
928,1,8,115,0.30000001192092896,0.30000001192092896,cups,COMMON
928,1,9,274,0.10000000149011612,0.10000000149011612,alarm clock,COMMON
928,1,10,310,0.10000000149011612,0.10000000149011612,sound,COMMON
928,1,11,321,0.20000000298023224,0.20000000298023224,machine,COMMON
928,1,12,219,0.4000000059604645,0.4000000059604645,self-start brewing feature,COMMON
929,1,1,21,0.6000000238418579,0.6000000238418579,coffee maker,COMMON
929,1,2,48,0.30000001192092896,0.30000001192092896,needs,COMMON
930,1,1,32,0.30000001192092896,0.30000001192092896,lot,COMMON
930,1,2,77,0.800000011920929,0.800000011920929,cup,COMMON
930,1,3,154,0.699999988079071,0.699999988079071,pot,COMMON
930,1,4,112,0.20000000298023224,0.20000000298023224,home,COMMON
931,1,1,24,0.800000011920929,0.800000011920929,fan,COMMON
932,1,1,11,-0.30000001192092896,0.30000001192092896,brewing,COMMON
933,1,1,15,0.699999988079071,0.699999988079071,daughter,COMMON
933,1,2,39,0.4000000059604645,0.4000000059604645,timer,COMMON
933,1,3,61,0.20000000298023224,0.20000000298023224,serve,COMMON
934,1,1,21,-0.5,0.5,warmer,COMMON
934,1,1,69,0.8999999761581421,0.8999999761581421,perfection,COMMON
934,1,2,5,0.5,0.5,con,COMMON
936,1,1,21,0.8999999761581421,0.8999999761581421,coffee pot,COMMON
936,1,2,49,0.0,0.0,hurry,COMMON
937,1,1,0,-0.10000000149011612,0.10000000149011612,cup,COMMON
938,1,1,13,-0.800000011920929,0.800000011920929,instruction manual,COMMON
938,1,2,96,0.10000000149011612,0.10000000149011612,cup,COMMON
938,1,3,72,0.0,0.0,cup brewer,COMMON
938,1,4,142,0.8999999761581421,0.8999999761581421,w,COMMON
938,1,5,149,0.5,0.5,unit,COMMON
939,1,1,35,0.0,0.0,mug,COMMON
940,1,1,16,0.8999999761581421,0.8999999761581421,coffee maker,COMMON
940,1,2,41,0.800000011920929,0.800000011920929,choice,COMMON
940,1,3,76,0.10000000149011612,0.10000000149011612,pods,COMMON
940,1,4,64,0.6000000238418579,0.6000000238418579,cups,COMMON
940,1,5,159,0.8999999761581421,0.8999999761581421,machine,COMMON
940,1,6,136,0.0,0.0,cleaning,COMMON
940,1,7,108,0.4000000059604645,0.4000000059604645,coffee,COMMON
940,1,8,120,0.0,0.0,maintenance,COMMON
941,1,1,22,0.800000011920929,0.800000011920929,things,COMMON
941,1,2,77,0.699999988079071,0.699999988079071,coffee pot,COMMON
941,1,3,60,0.6000000238418579,0.6000000238418579,brew,COMMON
941,1,4,101,0.10000000149011612,0.10000000149011612,both,COMMON
942,1,1,10,0.8999999761581421,0.8999999761581421,machine,COMMON
942,1,2,39,0.8999999761581421,0.8999999761581421,coffee,COMMON
943,1,1,43,0.10000000149011612,0.10000000149011612,reservoir,COMMON
943,1,2,32,0.0,0.0,Water,COMMON
943,1,3,93,-0.8999999761581421,0.8999999761581421,disappointment,COMMON
943,1,4,75,0.10000000149011612,0.10000000149011612,coffee pot,COMMON
944,1,1,5,0.8999999761581421,0.8999999761581421,coffee machine,COMMON
944,1,2,48,0.8999999761581421,0.8999999761581421,ability,COMMON
944,1,3,73,0.30000001192092896,0.30000001192092896,serving,COMMON
945,1,1,38,0.0,0.0,cup,COMMON
945,1,2,63,0.0,0.0,coffee maker,COMMON
945,1,3,45,0.10000000149011612,0.10000000149011612,coffee,COMMON
945,1,4,103,-0.800000011920929,0.800000011920929,aspect,COMMON
945,1,5,164,-0.800000011920929,0.800000011920929,coffee,COMMON
945,1,6,184,0.0,0.0,wall,COMMON
945,1,7,197,-0.5,0.5,counter,COMMON
945,1,8,118,-0.8999999761581421,0.8999999761581421,coffee maker,COMMON
947,1,1,39,0.20000000298023224,0.20000000298023224,need,COMMON
947,1,2,53,0.10000000149011612,0.10000000149011612,hundreds,COMMON
947,1,3,76,-0.20000000298023224,0.20000000298023224,something,COMMON
948,1,1,118,0.5,0.5,husband,COMMON
948,1,2,385,0.4000000059604645,0.4000000059604645,lot,COMMON
948,1,3,255,0.800000011920929,0.800000011920929,coffee filters,COMMON
948,1,4,103,0.0,0.0,coffee pot,COMMON
948,1,5,175,0.10000000149011612,0.10000000149011612,coffee,COMMON
948,1,6,232,0.10000000149011612,0.10000000149011612,some,COMMON
948,1,7,191,0.0,0.0,thermos,COMMON
948,1,8,322,0.0,0.0,paper filter,COMMON
948,1,9,362,0.0,0.0,filter,COMMON
948,1,10,281,0.0,0.0,fines,COMMON
948,1,11,392,-0.10000000149011612,0.10000000149011612,effort,COMMON
948,1,12,294,0.0,0.0,coffee pot,COMMON
949,1,1,16,0.0,0.0,coffee maker,COMMON
949,1,2,89,0.0,0.0,one,COMMON
949,1,2,141,0.10000000149011612,0.10000000149011612,one,COMMON
949,1,3,158,0.8999999761581421,0.8999999761581421,idea,COMMON
949,1,4,551,0.4000000059604645,0.4000000059604645,thing,COMMON
949,1,5,100,0.20000000298023224,0.20000000298023224,lot,COMMON
949,1,6,107,0.0,0.0,research,COMMON
949,1,7,315,0.20000000298023224,0.20000000298023224,coffee,COMMON
949,1,8,308,0.10000000149011612,0.10000000149011612,cup,COMMON
949,1,9,202,0.800000011920929,0.800000011920929,coffee pot,COMMON
949,1,10,347,0.0,0.0,pot,COMMON
949,1,11,266,0.699999988079071,0.699999988079071,relationship,COMMON
949,1,12,285,-0.10000000149011612,0.10000000149011612,fiance,COMMON
