review_id,product_id,begin_offset,content,sentiment_score,sentiment_magnitude
730,1,0,I've had this coffee machine for about 6 months now.,0.0,0.0
730,1,54,The single side is pretty bad.,-0.6000000238418579,0.6000000238418579
730,1,85,I always have grinds ending up in my mug.,0.0,0.0
730,1,128,"You have to make sure you don't over fill, but that makes really weak coffee.",-0.699999988079071,0.699999988079071
730,1,207,The whole pot side has definitely slowed down since I first got it.,-0.800000011920929,0.800000011920929
730,1,275,"It still works, but I don't see it last more than a year.",0.0,0.0
731,1,0,Awesome.,0.8999999761581421,0.8999999761581421
731,1,9,Easy to use and keeps the coffee hot for<br />hours.,0.8999999761581421,0.8999999761581421
732,1,0,This is just what we were looking for.,0.699999988079071,0.699999988079071
732,1,40,"It is stylish, easy to operate, and easy to clean-up.",0.8999999761581421,0.8999999761581421
732,1,95,We love it.,0.800000011920929,0.800000011920929
733,1,0,I really like this.,0.4000000059604645,0.4000000059604645
733,1,20,Especially because the coffee stays hot when you make a pot.,0.30000001192092896,0.30000001192092896
734,1,0,This works so well!,0.6000000238418579,0.6000000238418579
734,1,21,I can make a single cup for just me or a whole pot if I have company.,0.10000000149011612,0.10000000149011612
735,1,0,My aunt loves her coffee so I bought her this for her new house.....she is in coffee heaven now,0.8999999761581421,0.8999999761581421
736,1,0,I've had it for almost two years and it still works great.,0.8999999761581421,0.8999999761581421
736,1,60,Great option for the price.,0.8999999761581421,0.8999999761581421
737,1,0,Would buy again,0.10000000149011612,0.10000000149011612
738,1,0,"Very simple to use, single serve when I don't want a pot, easy to clean, and all around great design.",0.8999999761581421,0.8999999761581421
738,1,103,Love this combo coffee maker,0.8999999761581421,0.8999999761581421
739,1,0,"single serve doesn’t work, any scratches, looks like somebody used it before...",-0.8999999761581421,0.8999999761581421
740,1,0,Very easy to use.,0.8999999761581421,0.8999999761581421
740,1,18,The single serve brewer is great for a quick cup.,0.800000011920929,0.800000011920929
740,1,68,You can even use your own mug in place of the provided travel mug.,0.699999988079071,0.699999988079071
740,1,135,The one thing keeping this from a 5-star is the time to brew a full pot.,0.699999988079071,0.699999988079071
740,1,208,It seems to take a little longer than most.,0.0,0.0
740,1,252,"When I'm craving my coffee in the morning, every second counts!",0.699999988079071,0.699999988079071
741,1,0,"easy to use single cup -no need for k cups , can make hot beverages of all types - weak or strong as desired",0.5,0.5
742,1,0,"Works well, keeps pot warm for a long time.",0.8999999761581421,0.8999999761581421
743,1,0,Works great and nice to have the option of 12 cups or a travel mug.,0.8999999761581421,0.8999999761581421
744,1,0,Love this machine.,0.800000011920929,0.800000011920929
744,1,20,The pot is nice and sturdy and feels good in your hand.,0.8999999761581421,0.8999999761581421
744,1,77,I like the fact of the dripless pot.,0.4000000059604645,0.4000000059604645
744,1,115,Doesn't give you a problem or &#34;leak&#34; when putting in the water into your machine.,-0.699999988079071,0.699999988079071
744,1,206,The coffee is super hot.,0.6000000238418579,0.6000000238418579
744,1,232,Nice product.,0.800000011920929,0.800000011920929
744,1,246,Would recommend.,0.699999988079071,0.699999988079071
745,1,0,Excellent quality.,0.8999999761581421,0.8999999761581421
745,1,19,We love it.,0.800000011920929,0.800000011920929
745,1,32,"I get to drink coffee the way I love it (on the single serving side), and hubby gets to drink it the way he loves it (disgusting!), on the pot side because he drinks multiple cups.",0.699999988079071,0.699999988079071
745,1,214,I'm happy with my travel mug size.,0.800000011920929,0.800000011920929
746,1,0,Great coffee pot.,0.8999999761581421,0.8999999761581421
746,1,18,I love having the choice of full pot or just a cup.,0.800000011920929,0.800000011920929
746,1,70,Love everything about it.,0.8999999761581421,0.8999999761581421
746,1,96,Coffee tastes great.,0.800000011920929,0.800000011920929
746,1,117,I literally threw my keurig in to the trash.,-0.699999988079071,0.699999988079071
747,1,0,This is the most amazing Coffee maker I have ever had...,0.8999999761581421,0.8999999761581421
747,1,57,I love the fact that when I pour that cup of coffee whether it is the first cup or last it is hot and needs to cool just a bit before taking that first sip..,0.8999999761581421,0.8999999761581421
747,1,215,I had gotten used to having to put my coffee in the microwave to heat it up right after brewing.,0.0,0.0
747,1,312,And I really like being able to just make one cup when that is all I want..,0.800000011920929,0.800000011920929
747,1,388,I would highly recommend this product.,0.800000011920929,0.800000011920929
748,1,0,Great coffee pot very good quality.,0.8999999761581421,0.8999999761581421
749,1,0,I like the option of a mug for myself or a pot for visitors.,0.6000000238418579,0.6000000238418579
749,1,61,The single serving isn’t hot.,-0.5,0.5
750,1,0,Works really well.,0.5,0.5
750,1,19,My only complaint is bumping the hours button and knocking the time ahead.,0.8999999761581421,0.8999999761581421
750,1,94,"I don't use the individual cup much, but it's there when I need it.",-0.10000000149011612,0.10000000149011612
751,1,0,"Works well to make a whole pot of coffee, or a single serve cup.",0.5,0.5
751,1,66,We enjoy the timer so we can prep the night before and have it ready for drinking by the time we wake up.,0.800000011920929,0.800000011920929
752,1,0,I love this new coffee maker!,0.8999999761581421,0.8999999761581421
752,1,31,The one cup maker is great too.,0.800000011920929,0.800000011920929
752,1,64,"It pours well, no dripping.",0.10000000149011612,0.10000000149011612
752,1,93,Coffee tastes great.,0.800000011920929,0.800000011920929
752,1,115,If stops brewing if you remove the carafe which is a great feature.,0.10000000149011612,0.10000000149011612
753,1,0,I bought this as a gift for my daughter.,0.6000000238418579,0.6000000238418579
753,1,41,She absolutely loves it.,0.8999999761581421,0.8999999761581421
753,1,67,She loves the convenience of a single cup as she is heading out the door or the pot of coffee she can make while at home.,0.8999999761581421,0.8999999761581421
753,1,190,This is a great product.,0.8999999761581421,0.8999999761581421
754,1,0,Love our new coffee maker...,0.8999999761581421,0.8999999761581421
754,1,29,makes a full pot or a single cup quickly!,0.20000000298023224,0.20000000298023224
755,1,0,"So far so good.<br /><br />The single serve is slower than a K-Cup style machine, but it makes a great cup of coffee.",0.800000011920929,0.800000011920929
755,1,119,"I can take a hit on speed for a nice cup of coffee.<br /><br />**One week later**<br />Still working great, but would like to find some paper filters for the single serve basket.",0.8999999761581421,0.8999999761581421
755,1,299,"Not too fond of the coffee residue in the bottom of the cup.<br /><br />Otherwise, this still gets 5 stars!!!",0.4000000059604645,0.4000000059604645
756,1,0,"I've had this coffee maker for a year or more, and love it.",0.8999999761581421,0.8999999761581421
756,1,60,I've never used any sort of pod or cup — just spoon ground coffee into the provided filter.,-0.20000000298023224,0.20000000298023224
756,1,152,I use it every day and it still works great!,0.8999999761581421,0.8999999761581421
757,1,0,Great coffee pot.,0.8999999761581421,0.8999999761581421
757,1,19,Especially love the individual serve (without pods).,0.800000011920929,0.800000011920929
757,1,73,"Brews hot, consistent coffee from the pot and single serve.",0.4000000059604645,0.4000000059604645
758,1,0,Love my new coffee maker!,0.8999999761581421,0.8999999761581421
758,1,26,It’s easy to set up without instructions.,0.800000011920929,0.800000011920929
758,1,68,Brews amazingly!,0.8999999761581421,0.8999999761581421
759,1,0,I bought this coffee maker on June.,0.0,0.0
759,1,36,Now it's not working properly just after 6 weeks.,-0.699999988079071,0.699999988079071
759,1,86,It makes coffee tastes like water.,-0.10000000149011612,0.10000000149011612
759,1,121,I cleaned the machine by using white vinegar according to the manual.,0.30000001192092896,0.30000001192092896
759,1,191,"It is better for about 1 week, and then broken again (make coffee tastes like water).",-0.699999988079071,0.699999988079071
759,1,277,Very disappointed!,-0.8999999761581421,0.8999999761581421
760,1,0,"I have always had Bunn coffee makers, so wasn't sure about this switch in brands, but have no regrets..",0.800000011920929,0.800000011920929
760,1,105,I have had this product for 2 months and love it!,0.8999999761581421,0.8999999761581421
760,1,156,"Since we are on different schedules, we usually use the Single Serve during the week and make a full pot on the weekends.",0.10000000149011612,0.10000000149011612
760,1,279,The coffee it makes is hot and flavorful.,0.8999999761581421,0.8999999761581421
760,1,322,"No it doesn't come with a cup, which is fine, because we use our stainless steel Walmart cups.",-0.6000000238418579,0.6000000238418579
760,1,418,I am very happy with this purchase!,0.8999999761581421,0.8999999761581421
761,1,0,Adore this coffee maker compared to our old Keurig.,0.8999999761581421,0.8999999761581421
761,1,52,Love that I can make a pot or a cup whenever I need!,0.8999999761581421,0.8999999761581421
761,1,105,And that I don’t need pods!,0.0,0.0
762,1,0,"I've yet to use the single-cup brewing feature, but otherwise have used this once or twice a day for a few months.",0.30000001192092896,0.30000001192092896
762,1,116,"It works perfectly, looks great, and doesn't even drip awkwardly when pouring water in the reservoir!",0.800000011920929,0.800000011920929
762,1,219,The back-lit display is great for when you're messing with the menu or scheduling a pot for the next morning.,0.699999988079071,0.699999988079071
763,1,0,Omg...,0.10000000149011612,0.10000000149011612
763,1,7,"It's not just a beautiful coffee maker, it works perfectly and has the added capability of makin one cup at a time, saving one from having to make a pot of coffee when one cup will do.",0.8999999761581421,0.8999999761581421
763,1,192,I plan to buy this item again for a Christmas gift.<br />Thank you Amazon!!!!,0.4000000059604645,0.4000000059604645
764,1,0,This coffee maker is great!!,0.8999999761581421,0.8999999761581421
764,1,30,I gives the option of single serve and a carafe.,-0.10000000149011612,0.10000000149011612
764,1,80,The water is very HOT and that is what is needed to make a very good cup of coffee.,0.800000011920929,0.800000011920929
764,1,165,"If there is one thing I would change It is the lid on the carafe, it is permanetely attached and it makes cleaning difficult.",-0.20000000298023224,0.20000000298023224
765,1,0,Does not keep coffee hot.,-0.800000011920929,0.800000011920929
765,1,26,It’s inexpensive but you get what you pay for.,0.20000000298023224,0.20000000298023224
765,1,73,Purchased another and will keep this for our daughters house for when we visit as they don’t drink coffee,0.20000000298023224,0.20000000298023224
766,1,0,I love it!,0.8999999761581421,0.8999999761581421
767,1,0,After my coffee pot stopped working I searched for several coffee pots setlled on this one.,-0.800000011920929,0.800000011920929
767,1,92,Very pleased I drink alot of coffee and love the bold brew function or when I'm in a rush I can brew a single cup.,0.8999999761581421,0.8999999761581421
767,1,208,Also looks great on my counter,0.699999988079071,0.699999988079071
768,1,0,Have had this for 4 months now.,0.0,0.0
768,1,32,I love it!,0.8999999761581421,0.8999999761581421
768,1,43,I love having both options in one machine.,0.800000011920929,0.800000011920929
768,1,86,Has worked perfectly with no problems.,0.8999999761581421,0.8999999761581421
768,1,125,Highly recommend.,0.8999999761581421,0.8999999761581421
769,1,0,"the only issue is the pot, the glass is thin, and broke when I hit the sink's edge.",0.10000000149011612,0.10000000149011612
770,1,0,it makes very good coffee.,0.8999999761581421,0.8999999761581421
770,1,27,Both sizes.,0.0,0.0
771,1,0,Very easy to use and the Coffee taste great!,0.8999999761581421,0.8999999761581421
772,1,0,The only reason I didn't give it 5 stars is because the permanent filter I bought for it let's the coffee grounds seep thru into the pot.,0.30000001192092896,0.30000001192092896
773,1,0,It worked good for the first month to 2 months.,0.4000000059604645,0.4000000059604645
773,1,48,Then it started taking 20minutes to brew 6cups of coffee :(,-0.800000011920929,0.800000011920929
773,1,108,no blockage in the tubing or anything.,-0.10000000149011612,0.10000000149011612
774,1,0,My coffee taste so much better.,0.20000000298023224,0.20000000298023224
774,1,32,Easy to use.,0.8999999761581421,0.8999999761581421
775,1,0,on a 1 to 10 its a13,0.0,0.0
776,1,0,water leaks from everywhere and it is not working,-0.8999999761581421,0.8999999761581421
777,1,0,I love my new coffee maker.,0.8999999761581421,0.8999999761581421
777,1,28,It's great being able to make a whole pot or just a quick cup!,0.8999999761581421,0.8999999761581421
778,1,0,I love the options:  cup or pot / regular or strong brew.,0.8999999761581421,0.8999999761581421
778,1,59,"This is very convenient, and it works well.",0.8999999761581421,0.8999999761581421
778,1,104,I've had mine for months and am very pleased.,0.8999999761581421,0.8999999761581421
779,1,0,Nice coffee maker but the mug is NOT included in spite of many of the Q & A stating it is.,-0.699999988079071,0.699999988079071
779,1,91,Disappointing since I read it was included and every picture leads you to believe it is.,-0.8999999761581421,0.8999999761581421
779,1,180,Buy the model that is $10 more and you will get the mug :/,-0.10000000149011612,0.10000000149011612
779,1,240,I will just buy one at Walmart,0.0,0.0
780,1,0,Best coffee maker ever,0.8999999761581421,0.8999999761581421
781,1,0,"Looks real nice on the counter, and makes a great cup of coffee",0.8999999761581421,0.8999999761581421
782,1,0,This is the perfect solution for my household.,0.8999999761581421,0.8999999761581421
782,1,48,My husband wants a pot of strong black coffee daily and I like one cup of a mild flavored coffee.,0.6000000238418579,0.6000000238418579
782,1,147,"We don't have to brew separate pots now, it's great.",0.8999999761581421,0.8999999761581421
782,1,201,I can grab my tumbler and go.,0.30000001192092896,0.30000001192092896
782,1,232,It's design looks great on my counter and matches our other stainless steel appliances.,0.6000000238418579,0.6000000238418579
782,1,321,Doesn't take up to much space.,-0.699999988079071,0.699999988079071
782,1,353,It's easy to clean and very easy to program brew times.,0.8999999761581421,0.8999999761581421
782,1,410,Coffee brews fast and stays nice and hot.,0.8999999761581421,0.8999999761581421
782,1,453,Would definitely recommend this coffee brewer to others.,0.8999999761581421,0.8999999761581421
783,1,0,So far so good.,0.800000011920929,0.800000011920929
783,1,17,Had for a week.,0.0,0.0
783,1,34,Works great.,0.8999999761581421,0.8999999761581421
783,1,48,No complaints.,0.8999999761581421,0.8999999761581421
784,1,0,"I bought this coffee maker for my dad, and he absolutely loves it!",0.8999999761581421,0.8999999761581421
784,1,67,It is stylish looking and extremely easy to use.,0.8999999761581421,0.8999999761581421
784,1,116,I can’t wait to buy one for myself.,0.4000000059604645,0.4000000059604645
784,1,152,I would definitely recommend.,0.8999999761581421,0.8999999761581421
785,1,0,I love this coffee maker.,0.8999999761581421,0.8999999761581421
785,1,26,It's held up well and makes a really good cup of coffee.,0.8999999761581421,0.8999999761581421
786,1,0,I paid $60 for this product that lasted only 7 months.,-0.10000000149011612,0.10000000149011612
786,1,55,I would not buy again.,0.0,0.0
787,1,0,"I really like this pot, especially the individual cup feature.",0.5,0.5
788,1,0,It's nice to have the option of easily make either 1 cup or a whole pot.,0.800000011920929,0.800000011920929
788,1,73,Its also a lot less expensive than buying Keurig cups all the time.,0.10000000149011612,0.10000000149011612
789,1,0,just loVE IT!,0.10000000149011612,0.10000000149011612
790,1,0,I love this coffee maker!!!,0.8999999761581421,0.8999999761581421
790,1,28,Easy to use and easy to clean!,0.8999999761581421,0.8999999761581421
790,1,59,I reluctantly retired my Keurig for this and it was well worth it!,0.6000000238418579,0.6000000238418579
791,1,0,Coffee pot broke in 6 months had screws in it and could not open it to see if i could fix it.Was a Christmas gift an broke not even 6 mouths don't know if any warranty was on it didnt keep box!,-0.8999999761581421,0.8999999761581421
792,1,0,"so far, so good.",0.800000011920929,0.800000011920929
792,1,18,this is a nice coffee pot,0.800000011920929,0.800000011920929
793,1,0,Great so far.,0.8999999761581421,0.8999999761581421
794,1,0,The best of both worlds.,0.8999999761581421,0.8999999761581421
794,1,25,"Make a cup, make a pot everyone's happy!",0.800000011920929,0.800000011920929
795,1,0,"4/1/17--I assure you, this is no April Fool's.",-0.20000000298023224,0.20000000298023224
795,1,47,My beloved coffee pot only lasted 5 months.,-0.4000000059604645,0.4000000059604645
795,1,91,Heed the warnings from reviewers that say it leaks.,-0.699999988079071,0.699999988079071
795,1,143,"Mine began leaking as well, in exactly the same spot on the single serve side (near the brew basket area) as other reviewers have mentioned.",-0.699999988079071,0.699999988079071
795,1,284,"I have used this coffee pot a lot, but I maintain it well and expected that it would at least last a year!",0.699999988079071,0.699999988079071
795,1,391,The poor thing didn't even survive half that.,-0.800000011920929,0.800000011920929
795,1,437,The only way I can use it now is if I place towels all around the base.,-0.10000000149011612,0.10000000149011612
795,1,509,"It was fantastic while it lasted, but it appears that my situation is not unique and that this particular coffee pot is quite likely to leak, either from the get-go, or after only a few months use.",-0.10000000149011612,0.10000000149011612
795,1,707,"I can no longer recommend it.<br /><br />ETA: I use the single serve side so much that I went in search of an extra brew basket, because I didn't want to be without one in case my original should get worn out.",-0.5,0.5
795,1,917,"The original still works fine, but I would be in a bind if anything happened to it because I use it so many times each day, so I wanted a spare.",-0.10000000149011612,0.10000000149011612
795,1,1062,The only replacement brew basket for this model that I could find was direct from the manufacturer and it was expensive.,-0.30000001192092896,0.30000001192092896
795,1,1183,I found that the 49983 brew basket can be modified to fit this model and it can be purchased affordably at online auction.,0.699999988079071,0.699999988079071
795,1,1306,"Though I didn't purchase the 49983 brew basket on Amazon, I did review it, so if you want to see photos of how to adapt that brew basket for this model, please check out that review.<br /><br />I purchased this coffee pot to replace a BUNN.",0.30000001192092896,0.30000001192092896
795,1,1547,"My last two coffee pots were BUNNs, and each of them lasted several years before succumbing to the effects of our very hard water.",0.0,0.0
795,1,1678,"I like the BUNN, but decided to try this Hamilton Beach coffee pot this time because it offers the ability to brew a single cup.",0.699999988079071,0.699999988079071
795,1,1807,"I also like that this one has the ability to program it to have coffee ready when you wake up, which is a feature common to many coffee pots, but one that the BUNN coffee pots do not have.",0.800000011920929,0.800000011920929
795,1,1996,"I was ready for a change, and this pot is half the price of the BUNN, so I went for it and I'm so glad I did.",0.4000000059604645,0.4000000059604645
795,1,2106,"The Hamilton Beach coffee pot brews up a great pot of coffee, and I use the single-serve side multiple times throughout the day for both tea and coffee.",0.8999999761581421,0.8999999761581421
795,1,2259,I have found that I prefer my loose leaf tea brewed in the single serve basket with the &#34;BOLD&#34; option selected.,0.0,0.0
795,1,2379,"Most teas (I like DAVIDsTEA products) brew up very well this way, and I like how brewing tea this way leaves a cleaner cup of tea with less loose bits and sediment that I tend to get when I use a tea ball infuser.",0.800000011920929,0.800000011920929
795,1,2593,"I'm sure I'm breaking all kinds of tea-brewing rules by doing it this way, but it's what I like and it works well for me.",0.800000011920929,0.800000011920929
795,1,2715,"When I brew tea from a teabag, I will often just place the tea bag in the cup and then fill the cup with hot water using the single serve side and then let it steep.",-0.4000000059604645,0.4000000059604645
795,1,2881,"The only time I don't brew from a tea bag this way is if I'm brewing a medicinal tea, for which I would want hotter water for a stronger infusion.",-0.20000000298023224,0.20000000298023224
795,1,3028,"These are just my preferences and are examples of how I use this coffee pot, but I honestly love this coffee pot and if hard water (we clean it, but still...) eventually takes the life of this pot, I wouldn't hesitate to replace it with another just like it.",0.8999999761581421,0.8999999761581421
795,1,3287,I don't miss my BUNN at all.,0.20000000298023224,0.20000000298023224
796,1,0,"Our ""cup"" coffee maker died a premature death and not wanting to spend the big bucks again we bought this serviceable coffee maker.",0.30000001192092896,0.30000001192092896
796,1,132,I really am happy with the capability to brew a single cup of coffee on my way out the door before work or to make a big pot for the Missus and Me when we're both home.,0.800000011920929,0.800000011920929
796,1,301,After the death of the other coffee machine we were forced make instant coffee like barbarians.,-0.5,0.5
796,1,397,It was a dark time.,0.0,0.0
796,1,417,The crystals were barely enough to keep things going.,-0.20000000298023224,0.20000000298023224
796,1,471,"I dragged my feet, not able to choose which coffee maker should replace the old one.",-0.800000011920929,0.800000011920929
796,1,556,Maybe insufficient caffeine slowed my progress.,-0.4000000059604645,0.4000000059604645
796,1,604,But my wife took matters into her own hands by insisting I decided between my life and buying another coffee maker.,0.5,0.5
796,1,720,So thank you Hamilton Beach!,0.30000001192092896,0.30000001192092896
796,1,749,You're excellent machine kept me alive and our marriage together.,0.8999999761581421,0.8999999761581421
796,1,815,Now all I need to do is replace that table...,0.30000001192092896,0.30000001192092896
797,1,0,"It didn't come with the travel mug and it can't use K-cups, which is why I bought it.",-0.800000011920929,0.800000011920929
797,1,86,"You have to buy Hamilton Beach cups, which have an extremely limited selection.",-0.30000001192092896,0.30000001192092896
798,1,0,"Great coffee maker, love the versatility between single serve and full pot.",0.8999999761581421,0.8999999761581421
798,1,76,No more wasteful and expensive k-cups!!!,0.0,0.0
799,1,0,"Having owned just cone shaped coffee makers, I was nervous about buying this basket type coffee maker.",0.5,0.5
799,1,103,We have been delighted with the coffee that this machine produces.,0.8999999761581421,0.8999999761581421
799,1,170,We like strong coffee and using the “bold” setting is giving us a nice strong cup.,0.699999988079071,0.699999988079071
799,1,253,Love the fact that you can set up both sides at night and then just have to push buttons in the morning.,0.6000000238418579,0.6000000238418579
799,1,358,This was perfect for us because one of us drinks decaf and two drink regular.,0.8999999761581421,0.8999999761581421
799,1,436,We wish the lid came off the carafe for easier cleaning but it’s no big deal.,0.10000000149011612,0.10000000149011612
799,1,515,"I hope this machine lasts a long time,",0.20000000298023224,0.20000000298023224
800,1,0,I truly love this coffee maker even though it came with a scratch on it possibly because I ordered it hassle free or whatever the other option is?,0.8999999761581421,0.8999999761581421
800,1,147,Not a big deal.,0.0,0.0
800,1,163,Makes amazing tasting coffee even on bold.,0.8999999761581421,0.8999999761581421
800,1,206,Although I'm a bit puzzled at why it made 6 cups of coffee when I poured 7 cups of water in it?,-0.20000000298023224,0.20000000298023224
800,1,302,The measuring must be slightly off between the resorvoir and carafe.,0.0,0.0
800,1,371,But over all beautiful great machine.,0.800000011920929,0.800000011920929
800,1,409,Haven't had any problems so far with it.,0.8999999761581421,0.8999999761581421
801,1,0,The coffee maker quits heating after two hours; I wish it would last longer.,-0.699999988079071,0.699999988079071
801,1,78,"I bought this mostly because it included the single serve feature, but it turns out that we seldom use that.",-0.30000001192092896,0.30000001192092896
801,1,188,Still it's nice to know that that feature is there if we need it.,0.800000011920929,0.800000011920929
802,1,0,I originally bought one from Amazon warehouse and had to return it because of missing parts.,0.0,0.0
802,1,93,I found one locally because I really like the features of this maker.,0.6000000238418579,0.6000000238418579
802,1,163,It is very versatile and makes great coffee.,0.8999999761581421,0.8999999761581421
802,1,208,I use the Melitta or Senses coffee pods with it.,0.30000001192092896,0.30000001192092896
802,1,257,"It does brew a little slow,  so start your pot a few minutes early.",0.5,0.5
802,1,325,It's very convenient to be able to make a little or a lot all in one machine.,0.8999999761581421,0.8999999761581421
802,1,403,I highly recommend it.,0.8999999761581421,0.8999999761581421
803,1,0,After a lot of research and reading thousands of reviews we chose this coffee maker.,0.0,0.0
803,1,86,We wanted a single serve and a 12 cup coffee maker.,-0.20000000298023224,0.20000000298023224
803,1,139,This meets our needs without wasting counter space.,0.30000001192092896,0.30000001192092896
803,1,192,The coffee is great from either side.,0.699999988079071,0.699999988079071
803,1,231,My only disappointment is that the pods are not widely available and the only hot chocolate pods I've found are ridiculously expensive.,0.0,0.0
803,1,368,I still would choose this coffee maker.,0.20000000298023224,0.20000000298023224
803,1,409,We have used several Keurig makers and feel that this one is as good if not better and the price is about 1/2 that of the Keurig.,0.5,0.5
804,1,0,Love it.,0.800000011920929,0.800000011920929
804,1,10,"It makes a great pot of coffee, but it's the single serve brewer that sold me.",0.800000011920929,0.800000011920929
804,1,90,"I like a really strong cup of coffee, and I found that unless I cut the water with a K cup or a pod--hence giving me a smaller cup of coffee than I really wanted--the coffee was too weak.",-0.699999988079071,0.699999988079071
804,1,279,"I also prefer coffee with chicory, which can be expensive and/or hard to find in k cups, so not only would I not get the amount of coffee I wanted, but I often couldn't find the kind of coffee I wanted.",-0.800000011920929,0.800000011920929
804,1,483,This lets me brew the amount I want as strong as I want using the kind of coffee I want.,0.699999988079071,0.699999988079071
804,1,573,This is exactly what I wanted.,0.8999999761581421,0.8999999761581421
805,1,0,This is an excellent coffee maker and a great value.,0.8999999761581421,0.8999999761581421
805,1,54,"It has automatic programming, brew strength selection and single cup capability and is reliable.",0.800000011920929,0.800000011920929
805,1,152,"While other coffee makers may have such capabilities, they generally cost much more.",-0.20000000298023224,0.20000000298023224
805,1,238,I highly recommend this product.,0.800000011920929,0.800000011920929
806,1,0,I really tried to give this machine a chance.,0.0,0.0
806,1,46,But I just don’t like weak coffee.,0.5,0.5
806,1,81,Both the full carafe and single serve are awful.,-0.8999999761581421,0.8999999761581421
806,1,130,"I tried adding more coffee, less coffee, different filters, filtered water....",-0.10000000149011612,0.10000000149011612
806,1,209,the coffee tastes like water.,-0.10000000149011612,0.10000000149011612
806,1,239,So disappointing.,-0.800000011920929,0.800000011920929
806,1,257,Will be returning.,0.0,0.0
807,1,0,We love the pot.,0.800000011920929,0.800000011920929
807,1,18,Felt the  manual that comes with it and the pictures advertising the product indicated that a single serve mug was part of the purchase.,-0.30000001192092896,0.30000001192092896
807,1,156,It wasn't until I called that I found out that that item was not included.,-0.20000000298023224,0.20000000298023224
807,1,232,I feel that this type of advertising is deceptive and was disappointed in the way your company handled it.,-0.800000011920929,0.800000011920929
807,1,340,"If you picture what you are selling and fail to state that the travel mug is not included, that is just plain wrong.",-0.8999999761581421,0.8999999761581421
807,1,458,I will probably not buy your products again as I will wonder what is or is not will come when I receive whatever it is I ordered.,-0.6000000238418579,0.6000000238418579
807,1,589,Bobbi Cohen,0.0,0.0
808,1,0,"My folks had a nice coffeemaker, but mentioned that they would like to try different coffee flavors.",0.699999988079071,0.699999988079071
808,1,101,"I bought this product so they would have the freedom to sample other flavors in coffee pods on the single cup side, and they have done that a few times.",0.30000001192092896,0.30000001192092896
808,1,255,"Mainly they just use the carafe side, and they tell me it makes good coffee (I wouldn't know, since I don't drink coffee.)<br />They are very pleased with it, so I'm glad I purchased it.",0.8999999761581421,0.8999999761581421
808,1,442,I would recommend this product to anyone.,0.6000000238418579,0.6000000238418579
809,1,0,This is my second one!,0.30000001192092896,0.30000001192092896
809,1,23,I love this machine!!,0.800000011920929,0.800000011920929
809,1,45,Best I have ever used for what we need.,0.8999999761581421,0.8999999761581421
809,1,85,I wouldn't even had to order another one.,-0.10000000149011612,0.10000000149011612
809,1,127,But the element stuck to the glass pot and I pulled too hard and broke it.,-0.10000000149011612,0.10000000149011612
809,1,202,The glass wouldn't come off the element.,0.0,0.0
809,1,243,But works great!,0.800000011920929,0.800000011920929
809,1,260,My husband uses the single serve side on his way out in the am.,0.0,0.0
809,1,324,I use the pot side.,0.0,0.0
810,1,0,Great coffee maker.,0.8999999761581421,0.8999999761581421
810,1,20,Don't make the same mistake that I made.,-0.30000001192092896,0.30000001192092896
810,1,61,"Buy this item new, NOT used.<br />The unit brews nice, hot coffee.",0.30000001192092896,0.30000001192092896
810,1,128,"It brews quickly, too.",0.5,0.5
810,1,151,I love the carafe!,0.699999988079071,0.699999988079071
810,1,171,Ya know how carafes spill over when you try to pour quickly?,0.10000000149011612,0.10000000149011612
810,1,232,Not this one.,-0.30000001192092896,0.30000001192092896
810,1,246,That's a huge pet peeve of mine.<br />Great unit!,0.8999999761581421,0.8999999761581421
811,1,0,Great coffee maker.,0.8999999761581421,0.8999999761581421
811,1,20,Kinda loud when brewing but that does not bother me that much at all.,-0.699999988079071,0.699999988079071
811,1,90,Options for a full pot of coffee or just a single serve is a very cool feature for this coffee maker.,0.800000011920929,0.800000011920929
811,1,192,Very pleased.,0.8999999761581421,0.8999999761581421
812,1,0,I found this after seeing the ad for the Keurig 2 and reading the reviews.,-0.10000000149011612,0.10000000149011612
812,1,76,"I had a regular Keurig and hated it, the coffee was never strong enough with those pods, and in my small space I couldn't do keurig for commuting and regular pots for relaxing on weekends, this was absolutely perfect.",-0.20000000298023224,0.20000000298023224
812,1,295,"Brews great coffee, not a huge footprint, and I don't have to waste money on pods ever again.",0.0,0.0
812,1,390,"If it only lasts two years, as some reviewers have indicated, it's still worth it.",0.10000000149011612,0.10000000149011612
813,1,0,Best coffee maker I've purchased so far.,0.8999999761581421,0.8999999761581421
813,1,41,Gets used constantly and it's very reliable.,0.8999999761581421,0.8999999761581421
813,1,86,Had one issue where it was going off on the set time but I unplugged it for 30 seconds and plugged it back in and there's been no issues since.,0.5,0.5
813,1,230,Great purchase!,0.8999999761581421,0.8999999761581421
814,1,0,Broke after about a year and a half.,-0.800000011920929,0.800000011920929
814,1,37,My husband felt the coffee was weak so I started using the bold option.,-0.30000001192092896,0.30000001192092896
814,1,109,A couple weeks later the water clogged and it was barely working.,-0.8999999761581421,0.8999999761581421
814,1,175,I was not patient enough for the vinegar to take effect and pulled on the tube and cannot get it back on.,-0.800000011920929,0.800000011920929
814,1,281,So I will now look for a new coffee maker.,0.4000000059604645,0.4000000059604645
815,1,0,Works great.,0.8999999761581421,0.8999999761581421
815,1,13,Shipped and packed well.,0.4000000059604645,0.4000000059604645
