review_id,product_id,review_content,rating,date,helpful_vote,verified_purchase,top_reviewer,title,bought_model,is_anomaly
845,1,"Absolutely love this coffee maker. It came with the copper insert for the single-serve and the copper insert that I had for regular carafe coffee fits perfectly inside. It's easy to use, and it gives you the exact amount of coffee you ask for. It's clean and sleek-looking and fit perfectly in my kitchen.  I would highly recommend this dual coffee maker.",5,2017-07-15,3.0,True,,Great quality worth the price.,,
846,1,"We loved this coffee maker. It worked great while it lasted. It was programable and made our coffee just  the way we liked it. It's easy to clean and maintain.  We unplugged it during the hurricanes and it was working great up until today. Then, this morning - no coffee.  It wouldn't heat up. We bought it in March 2018 and it is dead in October 2018. We've never had a coffee maker stop working this quickly. Very unfortunate.",3,2018-10-17,,True,,It only lasted 7 months,,
847,1,"I have used many coffee makers over the years and this one is the best one I have had yet.  It makes very hot coffee and it keeps the pot hot until it is gone or the timer runs out.  The single cup side works very well, for short cups or tall travel mugs with the adjustable base.  The pot DOES NOT DRIP when you pour a cup of coffee no matter how fast or how slow you pour the coffee.<br />A couple of people said the machine drips water when they open the lid to put water in the reservoir but I have never had this happen.  On the single side I use either ground coffee or pods and both work very well.  The individual pods are much less expensive than K-cups!  If you are looking for a great cup of coffee, either a pot or single cup or mug, this is the one to get!!  I recommend this to all my friends and family!<br />Works very well.",5,2016-02-26,2.0,True,,... makers over the years and this one is the best one I have had yet,,
848,1,Makes excellent coffee,5,2018-01-17,,True,,Five Stars,,
849,1,Really like this machine.,5,2016-03-29,,True,,Five Stars,,
850,1,"It's excellent, does exactly what I want, and the price is so much less than going with Keurig or Tassimo.",5,2018-01-24,,True,,"It's excellent, does exactly what I want",,
851,1,"Takes at least 5 minutes to make a single cup of coffee and the coffee is not as hot as your standard Keurig.<br /><br />Coffee maker shoots exhaust out of the top near the end of the brewing cycle.<br /><br />Overall, the product is okay and serves its basic purpose, but I would not buy it again (if it were to break).",3,2017-01-02,3.0,True,,Could be much better,,
852,1,Love it,5,2016-12-05,,True,,Five Stars,,
853,1,My husband loves this. So far so good,4,2015-11-24,,True,,Four Stars,,
854,1,"No leaks, no drips, easy to program....should of bought it a long time ago and thrown our other POS in the trash!",5,2014-05-12,,True,,GREAT!,,
855,1,I like having both features. Brews a great cup of joe!,5,2017-05-17,,True,,Five Stars,,
856,1,"i use it most weekdays and it's great.<br />i've had it for about two months, and haven't had any issues, i will update if i do.",5,2013-12-03,,True,,great,,
857,1,"I love this thing! Sometimes we want a whole pot on the weekends, and when we are getting ready for work we only need one cup at a time. This system works wonderfully for that without using wasteful Kcups. I went ahead and bought a metal basket filter for the 12 cup side, so be aware you'll need paper filters if you don't have one.<br /><br />The only con I can think of is sometimes you can pour the water into the individual side too fast and it splashes back out. Once you're aware of the best way to pour it this isn't much of an issue and not worth taking away a star.",5,2016-12-06,,True,,Great for busy lives,,
858,1,Single serve side leaks every time I pour water in it. Very disappointed in the product.,1,2018-02-12,,,,Very disappointed in the product,,
859,1,I have had this coffee maker for several years now and use it almost daily. It works great! I mostly use the single serve feature with my 16 oz. travel mug. I typically use the coffee pot when we have company. This was a great purchase!,5,2016-09-29,,,,Great coffee maker!,,
860,1,"I purchased one of these over a year ago from somewhere else, but I'm writing this today because I'm buying another one (as a gift - mine works GREAT) and just had to take a moment and post a review. This is the best appliance I own in my kitchen, HANDS DOWN. I love it more and more everyday! I use it just about every day and have nothing but great things to say! Honestly, works great... makes good coffee... programmable... LOVE it! You will not regret buying this!",5,2014-08-25,,,,This is the best appliance I own in my kitchen,,
861,1,"Hamilton beach single serve coffee brewer and full pot coffee maker is a convenience and east to uses product.  The reason is that this coffee maker unlike the other coffee maker on amazon, it has three ways to brew coffee.  One is single cup which is normal coffee maker use, this way can use at home when you enjoy coffee by yourself.  The second way is using the 12-cup glass carafe, using the glass carafe is for a whole family to share. Such as breakfast or family meeting.  And the last, my favorite one is the 14-oz travel mug.  The reason I personally like this one is because it is so convenient and easy to use.  Unlike the other coffee maker on amazon, if you want to take the coffee go out.  You need to fill on other travel mug with carafe.  For coffee that is just made, it is hard to pour it, since it is too hot and easy to splash.  So having this travel mug option completely solved this problem.  product and I recommend that if you enjoy drinking coffee, and you are planning to get a coffee maker, Hamilton beach single serve coffee brewer and full pot coffee maker is a very worth.",5,2015-04-19,,,,this way can use at home when you enjoy coffee by yourself,,
862,1,It's impossible to make a strong cup of coffee with the pot or single server. The drip nozzle for the full size pot is the size of a quarter and only flows through the middle of the coffee. It moisten the rest but it doesn't flow through it. The single serving side is like water. If you like a strong cup this isn't the one.<br />i,2,2015-10-25,,,,The single serving side is like water. If you like a strong cup this ...,,
863,1,"The coffee it brews is fine. Our issue is that the carrafe has a gap between the plastic lip and the glass pot. Every damn time we try to pour a cup, no matter how careful, coffee spills out covering the counter. It's especially irritating when you're tired. My husband and I think the problem is that his brother bought it. He has horrible luck with everything he touches, from women to homes. We have decided that because he is such an arrogant, ignorant, narcissist, its just karma getting him back for being such an ass. I just wish he didn't give us this thing.",3,2016-01-06,2.0,,,The Egocentrics Dream Brewing System,,
864,1,Okay I know it has been a couple of years since I bought this product - but it has failed me.  We use it every day and now for the last 2 months it won't produce any coffee out - and leaks terribly out the bottom.  I thought it was our answer because husband doesn't like &#34;pod&#34; coffee.  I am disappointed.,1,2016-04-27,,,,Not for the long haul,,
865,1,"Died after 5 months, 28 days & no CS without receipt.<br /><br />I really like the coffee maker during the time it worked.  I used the large pot function the most, but the single cup option was nice to have.  I descaled it regularly with vinegar.  Suddenly, during brewing a pot it stopped halfway through and just made a clicking sound.  It would not brew and the hot plate no longer got warm or hot.<br /><br />I called the CS number and they said that because the model/serial number showed it was an older product, that without a receipt the 1 year warranty was expired.  I know my husband bought this at Best Buy as a last minute Christmas gift (at my request).  Hamilton Beach said they could only offer a 50% discount on a replacement.  I will not buy another HB coffee maker (even though my former favorite coffee maker sold by Target and branded by Michael Graves was manufactured by HB).",1,2015-07-22,,,,Doesn't last,,
866,1,"This coffee maker is great.  Need just a cup....go for it.  Need a pot...that will work too.  Use either coffee pods, not k cups, or ground coffee.  Either way it’s works well.  Would recommend",4,2018-03-09,,,,This coffee maker is great. Need just a cup,,
867,1,This thing leaks water everywhere. It leaks from underneath and the single-serve side spits water everywhere no matter how short or tall the cup is. I've literally had to wipe up the mess every single time I've tried to use it.,1,2017-04-06,,,,"Leaks water everywhere, and the single serving side spits the coffee out instead of Dripping it so it sprays it all over the cou",,
868,1,Love it. So easy to use.,5,2017-10-18,,True,,Five Stars,,
869,1,Love it! Coffee stays hot longer and brews faster.,5,2018-11-28,,True,,Fresh coffee taste,,
870,1,"I had a certain machine (rhymes with Feesonart) that died and it broke my heart. I was looking for something that could make a pot of coffee and heat water quickly. This works, but it's still unremarkable. It makes coffee (pot) just fine. Timer goes off @ 2hrs (not awesome for working from home), it doesn't beep when done, but works fast. Doesn't stay super hot, but hot enough.<br />Single coffee maker - works fast, but is limited to 14oz - and it's all or nothing - the water you put in is what you get out. Disappointed in the lack of ability to hold more water. As far as coffee, if you use the &#34;recommended&#34; amount of loose grounds in the side, you will get the weakest coffee on earth. I have had a little luck with using sheets of filter on the bottom and top with a little luck. I have not tried it with the &#34;pods.&#34; I will try it with espresso grounds tonight.",3,2017-03-01,,True,,It'll work.,,
871,1,"Wish it used the cone type filters, but overall is very good value.",4,2018-01-03,,True,,but overall is very good value.,,
872,1,"The single cup takes a little longer to finish, but other than that it's a great machine. I also haven't found a way to accidentally make it overflow, which is great because I do that at work all the time. Good buy.",4,2017-07-02,,True,,Great mutli-purpose coffee maker.,,
873,1,"Love this coffee maker! Very easy to set up, easy to clean and quickly brews a full pot! Stays hot to enjoy cup after cup!",5,2014-12-14,,True,,This is Great!,,
874,1,We like this coffee maker very much.  Enjoy the one cup feature too.  Works great and easy to program and operate.  Highly recommend!,5,2016-11-23,,True,,Very Nice!,,
875,1,So nice to have options.  Works great...easy to clean.,5,2018-11-14,,True,,Perfect Versitility,,
876,1,I got this as a gift for my mother and she absolutely loves it.,5,2018-12-12,,True,,Gift,,
877,1,"The single brew side did not heat, a part was missing and it was very slow.",1,2018-12-12,,True,,Did not like at all,,
878,1,Works great I make a pot and we drink off it during the morning.  I  like just one cup of the flavored coffee and just drink the plain coffee after that.  The little one cup brewer is perfect for my one cup.,5,2016-09-17,,True,,Works great I make a pot and we drink off it ...,,
879,1,I like this for the carafe side but I thought the single serve side was for the k cup. It is just for a smaller portion of grounds. Still works nicely just I have to empty k cups in the single serve.,4,2018-01-01,,True,,I like this for the carafe side but I thought the ...,,
880,1,Works exactly as expected.,5,2017-10-22,,True,,"Great, flexible coffee maker.",,
881,1,Nearly all the k cups burst. I would not recommend it,1,2018-01-09,,True,,I would not recommend it,,
882,1,love it,5,2018-01-03,,True,,Five Stars,,
883,1,I really like this coffee maker. The only down side is the coffee keeps so hot that it burns after an hour or so.,4,2017-04-08,,True,,I really like this coffee maker,,
884,1,WORKS AS ADVERTISED AND EXPECTED. NO PLASTIC TASTE OR LEAKS AS OTHER REVIEWERS HAVE STATED. MAKES GREAT HOT TEA ON THE SINGLE SERVE SIDE AND AMAZON GAVE IT TO ME FOR THE OLD PRICE AFTER IT HAD JUMPED OVER 20% IN COST.,5,2016-01-23,,True,,MAKES GREAT HOT TEA ON THE SINGLE SERVE SIDE AND AMAZON ...,,
885,1,Used the pot for the first time today and noticed the crack.,2,2017-12-17,,True,,Damaged Product,,
886,1,I really like this coffee maker it makes a good cup of coffee.,4,2017-05-19,,True,,Four Stars,,
887,1,Still works every morning.,5,2017-10-07,,True,,Works fine,,
888,1,I love this. My other coffee makers are collecting dust. Single serve is worth it. I'm happy and have told people good thinks.,5,2017-01-23,,True,,Happy,,
889,1,"Love the option for either single cup or full pot. Very easy to program, and glad that it has a &#34;bold&#34; function.<br />Coffee tastes great ! Can't really complain about anything. I would highly recommend this product.",5,2016-12-25,,True,,Best of both worlds !,,
890,1,"Lots of copycats but this is a cool idea at a good price.  I love how you can make exactly the amt. that you want, the water you put in is the amt that comes out for just a cup or a travel mug.  Also the space savings of having a pot that will brew a pot too is awesome.  Nice looking too.",5,2014-10-16,,True,,Lots of copycats but this is a cool idea at a good price,,
891,1,Love mine,5,2018-08-04,,True,,Love it,,
892,1,Great birthday present for mom. I don't think she could be any happier with the features and quality of this brewer. Highly recommend this to anyone with an outdated coffee machine.,5,2016-07-09,,True,,Great birthday present for mom,,
893,1,"Working as expected so far, no issues.",4,2018-02-20,,True,,Makes coffee as it should,,
894,1,Only takes a few different hard to get capsules.  Check availability of coffees/teas for this machine before ordering.,2,2017-09-29,,True,,Limited repertoire,,
895,1,"We've had ours for a few months with no problems. When my husband is already at work when I wake up, it's so nice to just make a single cup in a to go mug. Very convenient, worth the price. We ended up purchasing a extra filter for the single serve but we haven't needed to use it yet.",5,2017-11-20,,True,,Very satisfied,,
896,1,I bought this coffee maker as a gift for my daughter. She absolutely loves it❤ I love it too❤❤,5,2017-09-12,,True,,She absolutely loves it❤ I love it too❤❤,,
897,1,Simply amazing. Highly recommend purchasing this. It is worth every penny.,5,2017-09-09,,True,,Love it!!,,
898,1,"Great coffeemaker for the price, the one cup at a time is a nice added feature for the sometimes coffee drinker",5,2016-03-22,,True,,Great coffeemaker for the price,,
899,1,"Love the single cup side, excellent cup of coffee",5,2017-02-06,,True,,Good quality of entire product,,
900,1,Good combo machine,4,2018-01-18,,True,,Four Stars,,
901,1,"A few month into using it, I have had no issues. Makes a good cup of coffee using both the carafe and the single cup method.",5,2015-11-30,,True,,Very nice,,
902,1,doesnt use k-cups. but im fine with it :),5,2017-06-15,,True,,but im fine with it,,
903,1,"Amazing! Never had one where we had a &#34;choice&#34;, one cup or pot! It's great! I'll buy it again or give as a gift when needed, i.e. Wedding/shower! It's a &#34;must buy&#34;!",5,2018-01-25,,True,,Choice,,
904,1,Love the concept here. But the single serve brewing is very weird and slow and does not brew smooth.,3,2016-04-05,,True,,Just ok.,,
905,1,very nice product.  Saving money on coffee because instead of making a pot before work I just make a cup which is equal to 2 cups. I am no longer wasting coffee.,4,2014-08-17,,True,,very nice product. Saving money on coffee because instead of ...,,
906,1,Works well.  Small cup option is nice,5,2017-02-21,,True,,Works well.  Small cup option is nice,,
907,1,Bought it less than a year ago and it is no longer working properly. For a $60 price tag I expected to last longer.  What a let down.,1,2017-02-20,,True,,Stopped working less than 1 year old,,
908,1,Love The Way You Can Make Single Cup or Thermos Type,5,2018-11-01,,True,,Unique Coffee Maker,,
909,1,"love it, simple to clean and use. Fits perfect under my cabinets",5,2017-11-21,,True,,Five Stars,,
910,1,My husband loves his new coffee maker. It is nice to have the option of both ways to brew coffee.,5,2017-06-22,,True,,It is nice to have the option of both ways to brew ...,,
911,1,Single serve did not work. Leaked everywhere.,1,2018-01-16,,True,,One Star,,
912,1,I love it!! Packaging was way over the top!i have tried the single cup and the 12 cup both are outstanding. The programming was very simple and easy to use.,5,2018-01-08,,True,,I love it!,,
913,1,I love this pot.Bought because I used at daughter/son-in-law's house while visiting.Needed a new pot.Easy to use and makes great coffee.I only drink de-caf and makes a delious 2 cups for me each morning.Like gauge on side that shows me how much water I've poured in.Haven't used  travel mug feature as yet but my husband has and he liked.I haven't been able to find pods required if wanted to use for that but looking.Know I can just use grounds if I want.Looks nice on counter and doesn't reguire constant cleaning because of outer black color.A quick wipe-up does trick.I would reccomend to anyone.A great product I feel with last for years.,5,2014-05-21,,True,,Another great purchase,,
914,1,Love that it has a single use option!  Great tasting coffee!,5,2018-11-10,,True,,Versatile,,
915,1,Great coffee machine. I love the fact that it has single serve option.,5,2018-05-30,,True,,Five Stars,,
916,1,"I love everything about this product! It's easy to use, easy to clean, and I love being able to make a single to go cup. Only complaint is that a lot of my to go coffee cups don't fit, so be sure to buy the to go cup in the picture! (I think it's sold separately).",5,2016-12-25,,True,,I love everything about this product,,
917,1,This operated very well. Our Senior group had coffee in no time. I used bottled water because we have hard water here.,5,2017-11-03,,True,,This operated very well. Our Senior group had coffee ...,,
918,1,I couldn't wait for this coffee maker o love I can get up to a cup if coffee before work and not wast any thus is perfect for me thank you  Hamilton beach and Amazon,5,2017-04-04,,True,,I couldn't wait for this coffee maker o love I can get up to a cup if coffee ...,,
919,1,"Easy clean up, perfect brew. The single cup even supported my oversized coffee cups",5,2018-08-27,,True,,Great brewer,,
920,1,Best coffee maker I’ve ever had.,5,2018-10-31,,True,,This coffee maker works perfectly,,
921,1,We replaced a 4 cup coffeemaker with this (we got tired of making two pots every morning).  This makes good coffee and is very easy to use.  I also like being able to make one cup to take with me to work in the morning.  Only criticism is that the coffee from the one cup side is not as hot as the pot side.  But that means I don't have to wait for it to cool at all to drink it!,5,2013-12-06,,True,,Nice Coffee Maker,,
922,1,"this is a fantastic coffee pot for everyday use or on the go cup, its our second one of this model the last one lasted for a few years before i went to clean it and broke something but it was still going strong until i had at it",5,2016-11-04,,True,,this is a fantastic coffee pot for everyday use or on the go ...,,
923,1,"So far (one week) this is a great coffee maker! I really love all the extra perks: clock lights up, side single cup dispenser, easy to use, looks pretty neat, bold feature, etc. Super happy with this buy : )",5,2016-11-07,,True,,So far (one week) this is a great coffee maker,,
924,1,"LOVING this single vs. carafe option coffee maker! Although this says it fits 14oz coffee cups, my Contigo 20oz travel mugs fit in this without issue and you can remove the bottom for even larger cups. Makes great coffee. Had my last Hamilton Beach coffee maker for 7+ years!",5,2017-04-04,,True,,Makes great coffee. Had my last Hamilton Beach coffee maker ...,,
925,1,"My wife and I love the ability to make a full pot or just one cup of coffee.  I got up early in the morning and make a full pot and many times that is all we will need.  However, on occasion, we will use the single cup maker to when we just want one cup later in the day or early evening.  The quality of the maker is excellent and it is easy to use.  We love it!",5,2014-04-03,,True,,Excellent design and a great coffee maker,,
926,1,This is the amizng option. I really like it. It is really wonderfule. I recomended it to my family amd friends.,5,2018-01-05,,True,,I really like it. It is really wonderfule,,
927,1,"Really good basic level coffee maker. I usually like French press or pour over, but when it's time to get up for work I'm a zombie. Especially love the single cup brew, since often I'm the only one drinking coffee first thing in the morning.",5,2018-03-23,,True,,"Great, versatile basic coffee maker",,
928,1,"Great coffee machine. This machine is more versatile than a Transformer!<br />You can brew several different sized cups of coffee, a whole carafe, and best of all it will start brewing coffee automatically when use the self-start brewing feature. Its just like setting your alarm clock in the morning only the sound this machine makes is much more peaceful! :)",5,2017-04-12,,True,,The Optimus Prime of coffee makers!,,
929,1,Very happy with this coffee maker fits all  our needs !!!,5,2016-03-05,,True,,Five Stars,,
930,1,"I love it!  When I don't have a lot of time in the morning, brewing the lone cup is just perfect.  If I will be home all<br />day long, brewing the whole pot is good.",5,2013-12-20,,True,,Good buy!,,
931,1,It's awesome and my his fan and I love it !,5,2016-02-22,,True,,Five Stars,,
932,1,Loud while brewing.,3,2016-01-22,,True,,Three Stars,,
933,1,"Perfect for my daughter.  She uses the timer, and the single serve before going to work!",5,2015-01-24,,True,,Five Stars,,
934,1,"Only con is that the warmer shuts off too soon, Other than that it's perfection.",5,2014-12-07,,True,,Hamilton Beach Coffee Maker as recommended by Sheri Henderson,,
935,1,Excellent fast and just right not to hot. Makes my day!,5,2016-02-18,,True,,Five Stars,,
936,1,Absolutely LOVE this coffee pot!!!! If I am in a hurry I don't have to make more than I need.,5,2013-11-17,,True,,The best coffee maker ever,,
937,1,cup does not fill,1,2015-02-05,,True,,One Star,,
938,1,love it. The instruction manual is very vauge about how to stack single cup brewer for a single cup. I have tried them both and am very happy w/ the unit.,5,2015-10-03,,True,,love it. The instruction manual is very vauge about ...,,
939,1,I wish it came with the individual mug but besides that this is amazing,5,2017-05-16,,True,,Five Stars,,
940,1,"this is a great coffee maker, i like the choice of one or multi cups and no pods to work with. i use my own coffee. low maintenance for cleaning. nice looking machine that works great.",5,2015-01-14,,True,,this is a great coffee maker,,
941,1,Can't say enough good things about this! Better than single brew or standard coffee pot. You can get both! And have it waiting for you when you wake up,5,2018-03-24,,True,,Can't say enough good things about this,,
942,1,very nice machine that makes very nice coffee,5,2017-03-14,,True,,Five Stars,,
943,1,Stopped working after 60 days.  Water from reservoir no longer drains into coffee pot.  Huge disappointment.,1,2017-02-26,,True,,Terrible product,,
944,1,This coffee machine is really great. I love the ability to brew a single serving.,4,2016-12-25,,True,,Four Stars,,
945,1,"If you like waiting 5-7 minutes for 1 cup of coffee, then this coffee maker is for you. The single cup aspect of this coffee maker is ridiculous. It also splatters coffee all over the wall and the counter.",1,2017-08-03,,True,,If you like waiting 5-7 minutes for 1 cup of coffee,,
946,1,So far so good.,5,2017-07-28,,True,,Five Stars,,
947,1,"Functional, small, and easy to use. No need to spend hundreds of dollars on something when this works just as well!",5,2018-03-14,,True,,Use it every day,,
948,1,We have been using this for a little over a week. I love that it has a smooth pour compared to our old coffee pot. My husband loves that he doesn't have to wait to make extra coffee for this thermos that he takes to work. I did buy some of those reusable coffee filters. It leaves fines in the coffee pot. So we place the paper filter in first than the resuable filter in next. It's a lot of effort. But it works,5,2017-09-20,,True,,I love that it has a smooth pour compared to our ...,,
949,1,"I've had my old coffee maker for about 5 or 6 years so it was probably time to get a new one. Did a lot of research and I stumbled upon this one. I loved the idea of having a single cup dispenser and a coffee pot and  It hasn't disappointed yet! It's perfect for my relationship as my fiance only drinks one cup of coffee a day and I drink a half pot a day except on my days off where I'll try and limit myself. She will make her cup, switch it back to the pot mode and then reset the program mode so that I end up waking up to fresh coffee. The only thing I would change about it is the plastic they used seems cheep but the rest of it appears to be high quality.",5,2017-07-29,,True,,Great Buy,,
950,1,"Absolutely LOVE it!!! Wasn't out of the box 5 minutes and I brewed my first SINGLE cup, which is why I purchased this. SO convenient to be able to brew one cup instead of burning or wasting a half of pot. Hated my Kuerig and almost invested in a ninja coffee bar, SO glad I found this. Love being able to brew a single cup for myself or a whole  pot when I have company!!!",5,2018-02-09,,True,,Awesome coffee maker,,
951,1,"I bought this coffee maker 9 months ago and had no issues with it. Yesterday when I brewed coffee there was a big puddle under it and only half the amount of coffee in the pot. I tried another pot and same thing! When I put water in it this morning, over the sink, water was pouring out of the bottom! What a waste. Would expect a coffee maker to last longer than 9 months :(",1,2018-08-08,,True,,Broke after 9 months,,
952,1,"I am in love with this. I have had it for a couple weeks now and I am so happy with it. I got it to replace my Keurig and I don't think I will ever go back.  my Keurig was very old and I had cleaned it a bunch of time but I was just done with it. People complain that there no 2GO mug but you have to read the product description. To clean the single cup filter I just hit it on the side of the trashcan and rinse it out upside down. I didn't use K-cups for my before, I had two reusable ones that I filled with my own coffee grinds. If you buy and use K-Cups this probably is not for you.",5,2016-12-13,,True,,Better than my Keurig,,
953,1,"I absolutely love, love, love this coffee maker!  It has made my life.  Prior to getting this coffee maker I had a Keurig for several years and I was not a fan as it made my coffee so weak and it the k-cups were so expensive.  I decided to return to a traditional coffee maker and this is the one I chose.  I love that I can choose between making a carafe of coffee or a cup of coffee; it is perfect for me!  I would recommend this product to anyone who is looking for a coffee maker.  It should be noted that the coffee maker has a timer on it that you can set for it to brew your coffee at a scheduled time.",5,2017-01-25,,True,,"I absolutely love, love",,
954,1,"Great coffee maker! Does what it's intended to do. Pros are the obvious, able to make single size or a caref (sp). Single brew side can handle my tallest travel mugs once I removed the drip tray (batman mug from Tervis). Maker is a little noisy but not more than any other machine I've purchased. Coffee is plenty hot, caref side keeps it hot for a good amount of time. I love the fact I can use my own coffee, every day I just rinse out the single serve basket and reuse. Caref side uses standard circular coffee filters. With the single side I've found it works better to not to a fine grind on the bean, I end up with sediment in the bottom of my mug. The folks at Starbucks that ground the coffee bags I purchase from them do it perfect. Two gripes: 1) There's no option to have an alert to when the coffee is done, the blue light on the front just turns off (for single, remains on for caref side until 2 hrs and it turns off burner and light at that point.). 2) On the single serve side, if I use a regular size mug the coffee splatters a little bit outwards about three inches, it might be due to the BOLD setting which might make it drip slower instead of stream, but not a big issue for me. If I needed another coffee maker for whatever reason I would definitely purchase this one again.",4,2015-12-13,,True,,"Great buy, would purchase again.",,
955,1,I love this machine. I gave up on keurig. I like the option to make a single serve or a carafe. This is my first coffee maker with an automatic timer and I will never go back to not having one. It was a very easy set up and works great.,5,2018-01-02,,True,,I love this machine,,
956,1,"Always loved my faithful percolator for making great coffee but when I read the reviews on this coffee maker I decided to give it a try and so glad I did. The single serve option is a great option for when you just need a quick pick me up in the afternoon. ❤️❤️❤️ this product!! Also bought the filters which in the long run, is a money saver.",5,2018-04-13,,True,,Great price/great coffeemaker!,,
957,1,"This coffee maker is great! We got sick of buying K-cups for our dirty old Keurig, so we purchased this coffee maker as a replacement based on the reviews. The choice between brewing a pot of coffee vs a mug is wonderful. The unit is stylish stainless steel and doesn't show fingerprints. Setting the clock and programming the unit was easy. And most importantly - the coffee tastes great!",5,2016-10-09,,True,,"Great replacement for our old, dirty Keurig",,
958,1,Hamilton is highly rated. The thermo &amp; one cup is nice.,4,2016-10-17,,True,,The thermo & one cup is nice.,,
959,1,This is a great coffee pot i just dont like that you have to press the brew strength button every time.,4,2018-04-21,,True,,Great coffee pot,,
960,1,I feel like I won on this purchase. It’s amazing.,5,2018-12-13,,True,,Hi. I like cofffee. A lot. So this coffee maker is perfect.,,
961,1,"Oh my goodness,  we ordered this pot on Wednesday night and it came friday. We love,love,love it. Both sides. Good pot you can make 1 or 12 cups.and us grounded coffee not the little packs<br />But u can if u want or just us it for hot chocolate.. WONDERFUL COFFEE POT.LOVE IT.",5,2017-08-07,,True,,"We love, love",,
962,1,Great coffee maker for someone who like a single cup but also needs the ability to brew a pot for company on occasion. No need for an extra coffee maker because it is all in one.,4,2014-10-17,,True,,Convenient coffee maker for times when you need to share.,,
963,1,"Great Coffe maker, but i cant find the pods that work with it in any local store.",3,2017-03-29,,True,,Three Stars,,
964,1,Coffee maker leaking water everywhere after one use. Sending it back.,1,2017-12-22,,True,,Water leaks after first use,,
965,1,Coffee is not hot enough. No alert signal when coffee is ready.,1,2017-12-29,,True,,Coffee not hot,,
966,1,Excellent machine,4,2017-05-02,,True,,Four Stars,,
967,1,really like this pot. changed from kuerig due to waste and cost per pod<br />nice to have single and pot option,5,2015-12-30,,True,,nice pot,,
968,1,"Looks like a nice unit.  Came quick, delivered as described.",5,2016-11-28,,,,Nice Unit,,
969,1,"Started leaking water our the bottom after a few uses. still used it for a while, just kept cleaning up the water. I would not recommend buying this item. I threw the unit out and bought a Ninja coffee bar.",1,2015-11-29,,,,I would not recommend buying this item,,
970,1,This was a Christmas gift for my nephew.  He requested &#34;gifts&#34; that he needed for college...LOVE that kid! He has been using it at home and loves it.  GREAT investment.!,5,2015-03-22,,,,Gift for College Bound Family Member,,
971,1,This is ideal when you have several people who like their coffee at different strengths.  It is well made and worth the money!,5,2016-08-07,,,,This is ideal when you have several people who like their coffee at different strengths,,
972,1,Replaced the functionality of my other single-cup brew system while giving me the option to brew a full carafe for a reasonable price.,5,2018-01-08,,,,Move over Keurig.,,
973,1,"My husband loves this. Doesn’t take up too much counter space, really simple to use, and brews wonderfully.",5,2018-05-04,,,,and brews wonderfully.,,
974,1,"Works as intended, the timer program is great. But when using the individual cup there is always a lot of grounds that end up in it.",3,2017-01-06,,,,Lots of grounds end up in the cup,,
975,1,"Not only does this make GREAT coffee, it's HOT.  I'm used to microwaving my coffee once it brews because it's never hot enough.  Not so with this product.  Also, the carafe does not drip.  We sent men to the moon in the 60's but couldn't make a dripless coffee pot??  Finally the engineers in coffee pot world got it RIGHT!  COMPLETELY satisfied with this purchase.  Thanks Hamilton Beach for a great design and a stellar cup of coffee.",5,2014-01-18,,,,"Finally, a coffee pot that doesn't drip!!",,
976,1,Came exactly as described. Works excellent.,5,2017-04-01,,,,Works excellent.,,
977,1,So disappointed,1,2017-03-23,,,,The coffee maker stopped working after only one year of normal use.,,
978,1,"We bought our Hamilton Beach in March of '12 - so it's been about 20 months. We loved the coffee pot at first, because of the ability to have the single serving side, especially. But I thought I'd write an updated review.<br />What's good: Coffee still tastes pretty good.<br />What's bad: --I timed the 12 cup brew today - 23 minutes. That's just way too long, in our opinion. Of course, we've had Bunns in the past, which are super fast because they keep the water hot and waiting.10 minutes is about right; 23, not good.<br />--It drips - EVERYWHERE. Now, my husband isn't as neat as he should be - but this coffee pot drips horribly when you poor a cup- on the counter, down the cupboards, the floors a mess - it's just really bad. - even when I use it and try to be extra careful.<br />--It steams - a lot. We had it under the cupboards, but I noticed moisture condensing there - we have to pull it out to use it because of the excess steam.<br />You cannot pull it out and get a cup to drink before it's done brewing. Just in case you think you can.<br />So we bought a new coffee pot from Amazon and should have it here tomorrow - we got one rated for speed, non-dripping carafe, and the ability to poor a cup before done brewing!",2,2014-01-02,2.0,,,Great for first 18 months,,
979,1,"I bought this for my Mom over a year ago. I was looking for a coffee maker that doubled as a single serve. This was the answer. I saw that the single serve feature uses Senseo pods as well as regular grounds if you run out. It's great!! A lot less expensive, too. The one thing I didn't see mentioned in other reviews that I like is the design. Mom needs to use her right hand to pick up her coffee pot (carafe) because of the weight when it is full. This model has the pot on the right with the handle facing right and the single serve on the left. Very important when strength and flexibility are issues. I love this coffee maker!! Thank you Hamilton Beach.",5,2017-01-18,,,,It's perfect for my Mom!!,,
980,1,Great coffee maker!!! So glad I got this. The coffee brews really quickly &amp; comes out hot! The single cup maker is super convenient &amp; it only takes a few scoops of coffee so it's so much cheaper than having a kuerig. I definitely see myself using this more than my keurig ;),5,2016-11-09,4.0,,,Great coffee maker!,,
981,1,"I had huge hopes for this coffee maker! I love the carafe and single serve feature, no K-Cups! For design and features this is a 5 star coffee maker, however, the coffee just doesn't taste very good.  I grind my beans, and I still get a crappy, not very hot cup of coffee. 2 stars on the coffee it makes.",3,2017-11-11,2.0,,,"Great design, bad coffee!",,
