review_id,product_id,review_content,rating,date,helpful_vote,verified_purchase,top_reviewer,title,bought_model,is_anomaly
2529,1,"We have had problems and have had to call to get help. We owned a Keurig before, had it close to 5 yrs. never had any issues with it. It started leaking water from the reservoir so we replaced it. This one won't do anything except sit there and click, my husband has to take it apart and clean the filter. This becomes a pain.",2,2017-03-09,,True,,Not Satisfied,Color: Black,
2530,1,CHEAP PLASTIC.  NO LIGHT TO TELL WATER RESERVE IS EMPTY,3,2018-03-19,,True,,Three Stars,Color: Black,
2531,1,Purchased as a gift. Just what we were looking for.,5,2018-05-09,,True,,Excellent and convenient coffee,Color: Black,
2532,1,frankly I don't like my coffee that strong anyway,4,2018-05-23,,True,,"weak coffee, but tastes good",Color: Black,
2533,1,Works great. Really like it.,5,2018-05-08,,True,,Five Stars,Color: Black,
2534,1,Love the machine because it heats up fast and has cup options,5,2018-04-03,,True,,Cup options,Color: Black,
2535,1,is ok the quality is not that good,3,2018-07-23,,True,,Three Stars,Color: Rhubarb,
2536,1,"We love ours, works out really good for a cup at a time when company stops by.",5,2018-01-08,,True,,Five Stars,Color: Black,
2537,1,Great,5,2018-12-02,,True,,Great,Color: Black,
2538,1,Received broken tried contacting company no success was suppose to be a Christmas gift =(,2,2017-12-18,,True,,Two Stars,Color: Black,
2539,1,Has been working fine is a moderately busy office.,5,2018-03-17,,True,,Five Stars,Color: Black,
2540,1,"This product is the worst. I had the prior model, which lasted maybe 18 months. This one is defective out of the box. It makes no more than about 3 ounces of coffee, even if you press the button for the medium or large serving.  Customer service is awful as well even though it is a month old unit under warranty, so it is going into the garbage and I will try Nespresso. You would think they would understand that by making lousy products and not supporting them they are giving up hundreds of dollars in K-cup revenue per unit. Go figure.",1,2017-08-04,,True,,Junk. Junk. Junk. Do not make my mistake.,Color: Black,
2541,1,Exactly what I was looking for. Love this thing!,5,2016-06-03,,True,,Awesome!,Color: Black,
2542,1,"great product,  wood like to recycle the coffee grounds easier",5,2016-09-23,,True,,"great product, wood like to recycle the coffee grounds ...",Color: Black,
2543,1,Awe yea!,5,2017-01-22,,True,,Five Stars,Color: Black,
2544,1,Works great!,5,2017-01-02,,True,,Five Stars,Color: Black,
2545,1,Great machine!,5,2017-06-16,,True,,Five Stars,Color: Rhubarb,
2546,1,Works great,5,2016-12-28,,True,,Five Stars,Color: Black,
2547,1,Love it,5,2016-05-14,,True,,Five Stars,Color: Black,
2548,1,Great coffee maker.,5,2017-01-16,,True,,Five Stars,Color: Black,
2549,1,First day and it works so far!,5,2016-09-24,,True,,Five Stars,Color: Black,
2550,1,"Quick and easy to use, it's used for the nurse's they love it a great buy.",5,2017-06-27,,True,,Good product,Color: Black,
2551,1,Best coffee maker out there. Well worth the price.,5,2016-12-25,,True,,Works Great!,Color: Black,
2552,1,It does its job.,5,2016-12-02,,True,,Five Stars,Color: Black,
2553,1,"Gave as a gift, show my sister how to use she loves it.  Very simple to use.",5,2017-06-19,,True,,Love it,Color: Black,
2554,1,Still having problems with the top inlet; plugs up regularly.,3,2017-11-09,,True,,Three Stars,Color: Rhubarb,
2555,1,Makes a great cup of coffee in a super short amount of time.  What a great price too!!,5,2018-06-29,,True,,Definitely add this to your shopping cart for you and/or as a gift!,Color: Black,
2556,1,"Pros: Cup of coffee in seconds. You can buy kcups for as little as $0.30 and as high as $1. This basically saves you the trip to your local starbucks. Your pike costs around $3 at starbucks, and if you drink every day, you save over $900 in coffee every year (that's if you drink hot coffee in the summer). You can also make tea as well by taking out the pods and just allowing hot water to pour instead.<br /><br />Cons: The 3 settings are pretty much misleading. The first few ounces it pours is a majority of the coffee and the rest is diluted coffee. With the 3 setting sizes, you have strength of the coffee being high with the smallest cup and the lowest with the largest cup. The smallest cup is around 4oz and the largest is close to 10oz. The middle one varies on my end but it is close to 7oz. Since you're making only hot coffee, there's no chance of actually making a decent cold brew even after extracting and refrigerating. The 3 sizes is small and you do wish to make larger pots however, that requires multiple pods and multiple redos.",4,2018-01-06,,True,,Good cup of joe for a single serve mug,Color: Black,
2557,1,"Bought at end of November for a Christmas gift.  Was given on December 25, 2017.  Was used just fine until this morning March 26, 2018.  Changed filter, cleaned etc.  NOT WORKING.",2,2018-03-26,,True,,Was used just fine until this morning March 26,Color: Black,
2558,1,"****update**** coffee maker has lasted 9 months and no inconvenience has yet been experienced, i definitely recommend this machine for home use given the fact that the features are so simple to utilize and modern as well. A ''should have''.",5,2017-07-24,,True,,i definitely recommend this machine for home use given the fact that ...,Color: Black,
2559,1,"Love my Krueg Coffee Maker. Makes coffee fast. Coffee water is hot like we like it. No grounds in the coffee. Actually put order in for different coffee maker and this model was suggested by Amazon as the updated version of the maker I was ordering. With my point discount and no shipping costs, it was cheaper than another competitive super store.",5,2016-05-13,,True,,Love my Krueg Coffee Maker,Color: Black,
2560,1,Very good,5,2018-01-18,,True,,Five Stars,Color: Black,
2561,1,ready to go right out of the box. Great machine,5,2016-09-22,,True,,Great coffee,Color: Rhubarb,
2562,1,Came on time as promised.  Works great so far.  Love the coffee!,4,2017-05-20,,True,,Works great so far,Color: Rhubarb,
2563,1,For quick and delicious tea and coffee,5,2017-09-05,,True,,Five Stars,Color: Rhubarb,
2564,1,This is exactly what I was looking for. Recommend it.,5,2017-02-06,,True,,Recommend it.,Color: Black,
2565,1,works well,5,2017-12-09,,True,,Five Stars,Color: Black,
2566,1,I love it!,5,2017-04-02,,True,,Five Stars,Color: Rhubarb,
2567,1,love making only one cup of coffee that taste good,5,2018-05-01,,True,,Five Stars,Color: Black,
2568,1,Love it in my studio at work.i have a lil hair studio and my clients love coffee first thing in the morning.,5,2017-10-20,,True,,Love it in my studio at work,Color: Black,
2569,1,This was a gift and my kids loved it.,5,2017-01-17,,True,,Five Stars,Color: Rhubarb,
2570,1,Love!,4,2017-04-16,,True,,Great,Color: Rhubarb,
2571,1,An earlier model wore out and this is a replacement.,4,2016-05-12,,True,,Good equipment for expensive habit.,Color: Black,
2572,1,Enjoy it daily,5,2017-01-21,,True,,Five Stars,Color: Black,
2573,1,Fair price & prompt delivery made this my choice over shopping local. I got exactly what I wanted.,5,2016-05-20,,True,,Exactly what I wanted.,Color: Black,
2574,1,"This was bought as Christmas gift for my daughter. She has told me it works great!! Uses it for hot water, apple cider, hot chocolate and some instant soups. She is really pleased with ease of use as well.",5,2017-01-09,,True,,She has told me it works great!! Uses it for hot water,Color: Black,
2575,1,Works great. Very happy with my Keurig,5,2017-08-23,,True,,Five Stars,Color: Black,
2576,1,I love this product!!,5,2017-01-29,,True,,Great k-cup coffeemaker!!!,Color: Black,
2577,1,Great brew machine. Worth every penny.,5,2016-10-29,,True,,Keurig is king,Color: Black,
2578,1,"Given as a gift, but I have one and love it.",5,2017-02-09,,True,,but I have one and love it.,Color: Black,
2579,1,It is great to have a fresh cup of coffee with very little work and no mess. I like the variety of cup size and the automatic shut off.,5,2017-01-30,,True,,It is great to have a fresh cup of coffee with very ...,Color: Black,
2580,1,"It leaks out of the bottom of the machine after only a few months.  My old one did the same thing, but after 3 years.  I will have to see if Keurig will replace it.",2,2017-04-10,,True,,It leaks out of the bottom of the machine after ...,Color: Black,
2581,1,Makes a great cup and fast.,5,2017-01-03,,True,,Five Stars,Color: Black,
2582,1,"TL:DR- I love this coffee maker. This is my 1st coffee maker and when (or if) it breaks I plan to buy another!<br /><br />I used to spend a lot of money on coffee. This was almost exclusively bought at Starbucks. The only time I'd drink coffee-machine or homebrewed coffee is at friends' houses and I thought nothing of it.  After another year of doing taxes, finances, and trying to trim my expenses, I noticed that purchasing Starbucks coffee 4-6 times a week was quite an expense.  I cut coffee for a few months and then I noticed this item on sale for Prime Amazon members.  After searching through the reviews and questions, I went for it and bought it.  This thing is amazing. At only the click of a button, within a minute you have 1 (or more) mugs of delicious coffee.  Initially I bought a mixture of 30+ different k-cups, but after trying many of them I have found my favorites.  Instead of spending $25-35 per week and upwards of $1800 per year on coffee I can buy the k-cups en mass for super cheap at under 1$ per mug (and each cup can be nearly 2 mugs if the lady wants some coffee as well).<br />If you like coffee but are tired of the high cost of coffee shops, I strongly recommend checking out this coffee maker.",5,2016-11-17,,True,,DR- I love this coffee maker,Color: Black,
2583,1,"Been working great for me! Makes a great cup of coffee when I need it, quick and convenient. It shipped very quickly and I am very happy with my purchase.",5,2017-06-20,,True,,Makes a great cup of coffee,Color: Rhubarb,
2584,1,great item.,5,2017-01-20,,True,,Five Stars,Color: Black,
2585,1,Great size since I only want an occasional cup. Makes coffee making easy.,5,2018-04-06,,True,,Five Stars,Color: Black,
2586,1,Perfect color for my kitchen!,5,2017-01-11,,True,,Perfect,Color: Rhubarb,
2587,1,Very,5,2017-02-17,,True,,Five Stars,Color: Black,
2588,1,Second Keurig - working ok,5,2017-04-29,,True,,Five Stars,Color: Black,
2589,1,Niece loved it,5,2018-01-20,,True,,Five Stars,Color: Black,
2590,1,Broke after 2 weeks!!!!,1,2017-08-22,,,,Broke!!!!!,Color: Black,
2591,1,I bought this at a BB&B given the high rating on here.  What a piece of junk.  I had a Keurig for about 7 years and one day it just stopped working.  I didn't need one as fancy as I had so I bought this one as it was priced under $100.  It worked for about 2 brews then quit dripping coffee.  I called the Keurig hotline and they had me poking it with a paperclip and running plain water through it to get it to work again.  The hotline told me I had to do this every 2 weeks.  Now to get the darn thing to work I have to do it every day.  I hate this thing!!!  Keurig should be ashamed of themselves for selling such a hunk of junk!!!,1,2016-08-16,4.0,,,HUNK OF JUNK!!!,Color: Black,
2592,1,Coffee is weak. Absurdly expensive. Brews too quickly at too low a temp. Gives you no control over the strength. These machines are just plain garbage.,1,2016-11-17,,,,Absolutely hate it.,Color: Black,
2593,1,"I received this Keurig for Christmas, and also bought my mother the same one as a Christmas gift.  We are very pleased with it, and so is my mother. This model uses any brand of &#34;k-cups.&#34;",5,2017-02-12,,,,We are very pleased with it,Color: Black,
2594,1,"I had a smaller one before that I absolutely loved, I had coffee pretty much everyday!  I decided I needed another and went bigger, and bigger is better. I love how convenient and easy to use this coffee maker is.",5,2017-07-12,,,,"I had a smaller one before that I absolutely loved, I had coffee pretty much everyday",Color: Black,
2595,1,My life is infinitely better with a Keurig and I'm able to function as an adult with it. Necessary for any college student. The only problem is the waste that you may potentially create if you don't use a 3rd party product for a re-usable k-cup.,4,2018-02-12,,,,My life is infinitely better with a Keurig and I'm able to function as ...,Color: Black,
2596,1,"Bought this for my mom, she was very thrilled.",5,2018-11-18,,,,👍,Color: Rhubarb,
2597,1,Product came well packaged-she had no clue what it was from the outside box until she opened and saw the product box-Wish I would have waited till the twelve days of Christmas as this cost me an extra 20 bucks.,5,2018-12-14,,,,Daughter Loves it,Color: Black,
2598,1,"Its nice machine, but we have received broken water filter holder. Argg amazon should have better quality check standards.",1,2017-07-16,,,,Broken water filter holder,Color: Black,
2599,1,This coffee maker gets only one star from me...<br /><br />If you are a REAL COFFEE LOVER..you will hate the coffee that this machine makes..The COFFEE TASTE LIKE HOT WATER WITH A LITTLE COFFEE FLAVORING IN IT..!!<br />The only thing good about this machine is that it is easy and convenient..that is why I gave it One Star..!!<br />DON'T WASTE YOUR MONEY ON THIS MACHINE..!!,1,2016-11-07,,,,HOT WATER with COFFEE FLAVORING...!!!,Color: Black,
2600,1,AWEsome product and service!,5,2016-09-19,,True,,Five Stars,Color: Black,
2601,1,"Love it. Easy to assemble, readable and understandable instructions.",5,2016-10-16,,True,,Easy Breezy,Color: Black,
2602,1,I really like my Keurig.,5,2017-07-06,,True,,Keurig A Success,Color: Black,
2603,1,Worked great for 1 week.  Then stopped working.  Waiting for replacement.  Very unhappy.,1,2017-04-21,2.0,True,,Poor quality?,Color: Black,
2604,1,Great product. A hreat cup of cofee and works like a chram.,5,2017-05-05,,True,,Buy this,Color: Black,
2605,1,WEAK COFFEE!! Often tastes burnt...I wish I never bought this!!,1,2016-07-29,,True,,One Star,Color: Black,
2606,1,Second Kerrigan coffee maker to break in 4 months....this will be the last Kerrigan product I will ever purchase!!!,1,2017-04-16,2.0,True,,Kerrigan k55 single serve programmable k-cup pod coffee maker,Color: Black,
2607,1,"Pitched as a coffee maker , I'm sure it fine at tea ,",1,2017-09-18,,True,,Pass,Color: Black,
2608,1,I bought this as a gift for my sister and she loves it.,5,2017-01-09,,True,,Five Stars,Color: Black,
2609,1,"Love it ,arrived in great shape, and quicker than stated. Makes great coffee",5,2016-10-12,,True,,"Love it, arrived in great shape",Color: Black,
2610,1,quit working within 6 months,2,2017-01-17,,True,,Two Stars,Color: Black,
2611,1,The K55 makes a good cup of coffee when it works. Descaling is a must! Poor customer service in the email dept.,3,2018-05-17,,True,,Junk with no customer service..,Color: Black,
2612,1,Works great! Good value.,5,2017-09-04,,True,,Five Stars,Color: Black,
2613,1,"this has been the very best coffee maker I've used since the beginning of the 21st century. i have been using home coffee makers since 1987 and since 1999 this has been the most effective one. perfect heat, perfect brewing time.",5,2017-07-20,,True,,5/5,Color: Black,
2614,1,Only lasted one year before it failed.,2,2017-11-22,,True,,Nice when it was working but didn't last long.,Color: Rhubarb,
2615,1,Second request for work item # 91-4494246474. Unit does not dispense correct portion volume. Will post review on Amazon accordingly.,1,2018-04-17,,True,,Second request for work item # 91-4494246474. Unit does ...,Color: Black,
2616,1,This is a great gift and my fiancé love it. It works as expected,5,2017-02-02,,True,,Five Stars,Color: Black,
2617,1,Works perfectly and at a great price.,5,2016-10-29,,True,,Five Stars,Color: Black,
2618,1,Love it!,5,2017-03-03,,True,,Five Stars,Color: Black,
2619,1,Nice,5,2018-04-11,,True,,Five Stars,Color: Black,
2620,1,Works like it should. However i found it at Sams for about 20 bucks less than here. Shop around. Not worth more than 75 bucks.,4,2017-09-22,,True,,Shop around.,Color: Black,
2621,1,Bought for work office. Works great and everyone appreciated it. With the tank it gives you a fresh cup of coffee in about 20 seconds. Great buy for the price,5,2017-06-29,,True,,Great buy,Color: Black,
2622,1,Our old one was great but this new one is so simple and fast.,5,2018-04-26,,True,,Five Stars,Color: Black,
2623,1,Great item.. shipped quick.,5,2017-08-22,,True,,perfect,Color: Black,
2624,1,Broken when received.  Trashed,1,2017-02-18,,True,,One Star,Color: Black,
2625,1,"Received today, set up was easy. Coffee was delicious!",5,2017-05-22,,True,,set up was easy. Coffee was delicious,Color: Black,
2626,1,My wife wanted to curate coffee maker but one used didn't work right tried a smaller version didn't satisfy her I bought this one. (If mama ain't happy ain't nobody going to be ) mom is happy so I'm I.,5,2016-10-11,,True,,... used didn't work right tried a smaller version didn't satisfy her I bought this one,Color: Black,
2627,1,"Wedding gift, but have been told that the couple loves it!",5,2018-07-10,,True,,Great gift for newly weds!,Color: Black,
2628,1,This was a house warming gift for my husband for our new house-he has been wanting one for almost 2 years.  He loves it!!!  Easy to use. No fuss. and he can have different coffees each day.  Well worth the price,5,2018-03-20,,True,,Easy to use,Color: Rhubarb,
2629,1,Love this.<br />Only complaint is the information about the de-scaler not being very clear.<br />Have always used vinegar to clean my coffee makers and I wonder if that would actually do the same thing as the de-scaler? I use filtered water anyways.<br />Haven't had it long so I will figure it out.<br />This has gotta be one of my favorite things.,5,2017-09-13,,True,,Keith Coffee Makers Rock!,Color: Black,
2630,1,I got this for my daughter as a house warming gift. She loves it!,5,2018-08-04,,True,,Perfect!,Color: Black,
2631,1,Came next day.  Only gripe is there is no display on the device to give clues as to what's going on.  Just LED lights  But it works well.,5,2017-08-09,,True,,Came next day. Only gripe is there is no ...,Color: Black,
2632,1,Like everything,5,2018-12-11,,True,,Never use a Bunn again,Color: Rhubarb,
2633,1,Works great. Light weight. Makes 3 different size coffee cups.  Perfect for our office.,5,2018-08-03,,True,,Perfect for our office,Color: Black,
2634,1,Our son loves his new Keurig coffee maker.  It's fast and easy and ready for him to grab it and go to work!,5,2018-01-10,,True,,It's fast and easy and ready for him to grab it and go ...,Color: Black,
2635,1,This coffee maker is so easy to use and the quality is very very good. I can tell this will be in usage for a long time.,5,2017-12-20,,True,,Best coffee maker!!,Color: Black,
2636,1,Absolutely love the Keurig!!  Use it everyday!  So easy and quick for a great cup of coffee!  Love it so much that we bought one for my mom!,5,2018-01-17,,True,,Absolutely love the Keurig,Color: Black,
2637,1,My older one's brain got dementia and didn't function correctly so replaced it with a new one that works great in my office.,5,2018-11-16,,True,,Replaced my old one,Color: Rhubarb,
2638,1,It worked great I really love it,5,2018-09-17,,True,,Five Stars,Color: Black,
2639,1,Pump went after three months. Same issues with other machines in The past.,1,2018-03-16,,True,,Another crappy keurig machine,Color: Black,
2640,1,"I purchased this item less than a year before it stopped working. I cleaned it as recommended, changed the charcoal filters regularly and used pods purchased from Keurig 99.9% of the time. I tried the fillable units, but they never tasted right. I called Keurig and their limited warrantee isn't worth a crap. The pump went on mine. The replacement costs were almost as much as the unit itself. So I now have just over 200 pods in my cupboard at a cost of over $100 that I can not use, because I sure as hell am not shelling out another $100 to buy a machine with a s$#t warrantee that won't last for an entire year. Save your money and purchase a quality machine from a manufacturer with a modicum of integrity.",1,2017-08-09,24.0,True,,"I cleane it as recommended, changed the charcoal filters regularly and used pods ...",Color: Black,
2641,1,"This product worked fine for a while, but now, after about6 months, it is not working right. No matter what setting I have it on it brews less than a full 6 oz cup. I have tried cleaning it to no avail. I thought I bought an extended warranty but apparently not. I have looked over the product description and most small appliances like come with a 1-year warranty, but it does not look like this does. I am out in the cold. I feel like I got burned. I will never buy another Keurig brewer of Amazon again. If I bought this at a store, I could return it.",1,2017-07-04,25.0,True,,Burned,Color: Black,
2642,1,"This is the 2nd K55 in just over a year, this one being not even 2 months old. So, what the problem? Well, no matter what setting we use, we're lucky if we get a half a cup of coffee. We stent $50 on Keurig brand coffee as well so we are literally wasting money.<br /><br />Luckily, we did register it on their website and will be lodging a complaint and using the warranty. Mind you though and be aware if you want to purchase this. From their own website:<br /><br />&#34;Exclusions apply: Limited Warranty Keurig brewers not eligible for 1-year warranty&#34;<br /><br />My wife even wasted $10 on the descaling - which is not and should have not been needed on a 2 month old brewer. It only gets 2 stars because we don't hate it, but we don't like it not working either. Please be weary if you purchase this and know that you will probably have issues. If you don't, then your a lucky buyer.",2,2018-06-23,15.0,True,,Be weary!,Color: Black,
2643,1,"We bought a keureg around 10 years ago when they first came popular and loved everything about our unit. After letting my ex have it year ago, I figured it was time to get myself one. The quality is NOT what it used to be. It just feels cheap if I can be totally honest. The finish on the handle as well as the keureg logo looks very cheap and the plastics all feel thin and flimsy. Also, you hage to put down a towel in front and around it kat so all the splashes don't make a big mess. Our original unit NEVER made a mess like that and felt solid and felt like high quality paint and materials were used.<br /><br />It's too bad to see that a product that was so well built 10 years ago started using cheaper materials. You'd think more success and publicity of these over the years would've helped them make them even better - but it seems to be the other way around unfortunately.<br /><br />Needless to say, I will not be purchasing any more keureg products after this. Now that home espresso machines are getting so much more affordable I'll be buying one of those next. The quality of coffee (if you're a true coffee drinker) out of these keuregs, with or without your own coffee, is average at best. If you're a true coffee drinker skip this and save up for an espresso machine!",3,2016-12-26,17.0,True,,Not the quality they used to be. Feels cheap,Color: Black,
2644,1,I used to have the one cup brewer but decided it was time to upgrade.  I have had more issues with this version and it really is upsetting.  I am not a coffee drinker so I don't overuse it.  I like Chai Latte and iced tea.  I had only used it a couple of times and it no longer would dispense the beverage.  I called in and had to run through a bunch of things to get it to work.  Still having problems.  It makes the noise like it's going to dispense water and nothing comes out.  Sometimes it spits out a very small amount causing me to waste a K-cup.  I  have to turn it off and try again.  Very frustrating and wish I would have sent it back.,2,2018-04-13,12.0,True,,Never seems to work!,Color: Black,
2645,1,Stopped working after a week. Only makes noises and nothing brews. I got a replacement and the replacement doesn't even work. It will brew really slow and only about an inch in the cup. I bought it on sale for black Friday. I can't even get a full refund. They are only offering an Amazon account credit.,1,2017-12-24,14.0,True,,Only worked a week.,Color: Black,
2646,1,The lid to where you put the k cups did not stay up from the day I purchased it. After about 2 months it started having issue with filling the cups to required levels and makes a horrendous sound when filling the tank. Cleaning did not good. The last Keurig I purchased had the same issue of filling the cups within a short amount of time from purchase. I have cleaned them out as instructed and they work for about a week or so and start acting up again. I am returning to a regular coffee pot this time around!,1,2018-01-25,22.0,True,,Cleaning did not good. The last Keurig I purchased had the same ...,Color: Rhubarb,
2647,1,This will be my second Keurig and hope it lasts longer than my first machine This is the second machine I bought and haven't had a month yet and its dispensing only a partial cup of coffee when you hit the mug size at this point I'm not a happy camper<br /><br />This is the second Keurig that I bought and its already messing up I haven' t had it a month yet  at this point I'm not a happy camper I wonder if I upgraded to the more expensive one if it would better? In the beginning it worked fine but now its only giving me half cups instead of full cups.<br />The  second Keurig that came in from the company was working fine for a few months and now its doing the same thing as the first one and its getting disappointing  to have a great coffee brewer and then you start having issues,3,2017-08-11,12.0,True,,3 stars,Color: Black,
2648,1,I've used this for 2 days and now it isn't working!!! Now will have to call Customer Service. the water isn't going thru the k-cup. I've wasted 4 k-cups trying to trouble shoot this stupid thing!!<br /><br />My brother has one so I know it is a good machine. Maybe I got a dud? It worked great yesterday...today it won't push the water thru to make the coffee...it just dribbles. So so frustrated!,2,2017-12-02,11.0,True,,SO frustrated!!!,Color: Black,
2649,1,"I don't know what's going on with this model, but this Keurig is so not worth the money. It starts out fine, but when you want a 2nd cup it gives you a small cup, even if you don't choose that option. Sometimes it's even less than a small cup. Then, you have to pull out the plug and reboot it. Sometimes it flashes and you have to pull out the plug again! I thought this particular one I had purchased was defective, so I tried another one. It did the same exact thing and it was brand new! The point of this coffee maker is to have your coffee fast and easy. This is not what I wanted and certainly did not expect. If you want a Keurig,  I highly recommend you stay away from this model.",1,2017-02-03,19.0,True,,Defective Keurig. Period.,Color: Black,
2650,1,love it,5,2016-10-31,,True,,Five Stars,Color: Rhubarb,
2651,1,Needle gets clogged quite a bit and tends to pour hot half the time.,3,2018-02-27,,True,,Not sure...,Color: Black,
2652,1,Just as described. I love it.,5,2018-05-06,,True,,I love it.,Color: Black,
2653,1,It is so easy to use and the water heats up quickly to brew a perfect cup of morning joe. The whole family loved it.,5,2018-01-17,,True,,It is so easy to use and the water heats up quickly to ...,Color: Black,
2654,1,very good,5,2017-01-11,,True,,Five Stars,Color: Black,
2655,1,My Keurig QUIT working 2 days ago!!!!  Can it be replaced?,5,2017-04-26,,True,,Five Stars,Color: Black,
2656,1,Was my husbands birthday gift.  HE LOVES IT.  :-),5,2016-05-07,,True,,Five Stars,Color: Black,
2657,1,Since I am terrible at measuring this is excellent!,5,2018-06-29,,True,,Five Stars,Color: Black,
2658,1,love,5,2017-06-09,,True,,Five Stars,Color: Black,
2659,1,Really do love it,5,2018-03-03,,True,,Five Stars,Color: Black,
2660,1,"As of this Christmas week, it is leaking water from the bottom of the unit.",2,2017-12-29,,True,,Two Stars,Color: Black,
2661,1,"I bought this for my husband to use in his office.  His old one was still working but was at least ten years old!  Not sure how it was so long-living,  but hopefully this will do well too.  The color is a nice option.",5,2018-05-01,,True,,"Very nice, works well for personal office.",Color: Rhubarb,
2662,1,Love it & have had no problems that some tend to have,5,2018-03-02,,True,,Five Stars,Color: Rhubarb,
2663,1,Works great as our office Keurig.  We set two gallon jugs next to it which will fill whenever we need more water.  Brews pretty quickly though sometimes it needs to heat up if it hasn't been used that day.,5,2018-06-14,,True,,Great Office Coffee Maker,Color: Black,
2664,1,"I get that it's bad for the environment; is pricey; makes inferior, watered-down coffee; and so on and so forth—all of it true—but as a working parent, being able to have just one cup of hot, fresh coffee on demand has been worth every last penny. A little worried about machine longevity given the reviews, but so far so good.",5,2017-05-01,,True,,No problems so far,Color: Black,
2665,1,"This thing is great - I have purchased 5 of them as gifts for others and ditched my traditional coffee pot.  Fresh cup of coffee, cappuccino, cocoa, tea and any flavor in seconds excellent for get togethers every can have their own flavor choice",5,2018-01-10,,True,,Awesome Awesome Awesome !!!,Color: Black,
2666,1,Stoped working after 4 months of use.<br />i do not recommend it at all.,1,2018-04-28,,True,,i do not recommend it at all,Color: Black,
2667,1,I love this coffee maker it's great to be able to individualize each cup. It's perfect for my husband and I because we do not have to make a full pot which would likely go to waste. I highly recommend it.,5,2018-05-09,,True,,A PERFECT CUP EVERY TIME.,Color: Black,
2668,1,"Coffee maker does not brew. I called Coustomer Support and they informed me they do not recommend water fron my water softener system, and that i should buy and use bottled water instead.  That is unacceptable, as it is obvious the unit defective!",1,2018-10-12,,True,,Not a very good product.,Color: Rhubarb,
2669,1,I bought this unit in March 2018 and finally plugged it in. I have used the new coffee maker for a month and now it stopped working! It doesn't say it needs descaling. What to do?,1,2018-09-20,,True,,durability,Color: Black,
2670,1,"They're making these coffeemakers cheaper and less sturdy than years ago.  This is okay but I'm anticipating it will die within a year and will have to be replaced again.  When the water heats up and I brew a cup of coffee, it's noisy and seems very laborious!",3,2017-01-21,,True,,See what else is out there before purchasing this...,Color: Black,
2671,1,"I purchased the first one and it worked for about 2 weeks, then stopped.  After it heated, the motor just seemed to run continually, but nothing would happen.  So I exchanged it, thinking we just got a lemon.  Now we've had the second one and it is doing the same thing.  Very frustraing and disappointed in this product.",1,2017-02-03,3.0,True,,Very frustraing and disappointed in this product,Color: Black,
2672,1,"Outstanding product; nobody does single-serve coffee better.  Keurig regained their good sense after designing a version 2.0 machine that would ONLY brew Keurig-branded K-cups, despite having licensed the K-cup to many other coffee sellers. That &#34;feature&#34; now has been removed.  I'm thinking that some new MBA decided that Keurig owned the market and could do anything they wanted.  Not so.  This model is known to work with all brands of K-cups.  Buy this model.",5,2016-07-19,7.0,True,,"Without your coffee, every day is Monday",Color: Black,
2673,1,This was a replacement for a unit we had for 2 years.  I haven't had this unit 2 months and it is already acting up.  Not making full cups sometimes just making a lot of noise.,3,2016-08-17,5.0,True,,This was a replacement for a unit we had for ...,Color: Black,
2674,1,My most favorite purchase of 2017.  This machine is amazing.  The convenience is bar none and the flavor of the brew is exactly the same as a fresh pot of coffee.  I can't believe I waited this long to do the K cup thing.  It's worth every penny and you can save a lot on the k cups by ordering your favorite coffee brand on Amazon.  And did I say it's lightning fast!?,5,2017-11-29,,True,,My most favorite purchase of 2017,Color: Black,
2675,1,"This is probably the sixth Keurig we purchased.  All of them broke within a year.  The latest one, however, was broken from the start.  Customer service was no help at all.  The person I spoke to told me to clean a certain part but I kept telling her that we never even had a chance to use it.  All the lights kept blinking even though there was plenty of water.  Never again will I purchase a Keurig.",1,2018-03-07,,True,,This is probably the sixth Keurig we purchased. All ...,Color: Black,
2676,1,Purchased June 2017 -- stopped pumping water (the first time) 2 weeks later. Now -- less than 2 months from purchase -- it stopped again. My last machine lasted over 6 years. This one stinks. Keurig's website makes it difficult to find and figure out how to handle warranty inquires -- something tells me the return process is not going to be easy...,1,2017-08-24,2.0,True,,Dead within 2 months of purchase,Color: Black,
2677,1,"This Keurig K55 worked great for the first 2 months. Buying filters, cleaning it and even turning it upside down and smacking the bottom of it gets me a cup of coffee sometimes. I just threw it in the trash.  It was a satisfying feeling swinging really hard by the cord into the trash dumpster. Going to McDonald's for some coffee.... Shortest lasting thing I have ever bought on Amazon.  It's junk.",1,2017-09-13,,True,,Junk,Color: Black,
2678,1,"Got this as a replacement to our breakroom Keurig. It doesn't have any many options as our much older model (Strange), but it brews our much needed fuel to keep us going. It's sleek looking and very easy to set up and get working.",4,2017-06-13,,True,,It's sleek looking and very easy to set up and get working,Color: Black,
2679,1,"Bought this in November but did not use it until beginning of January.  Worked fine for a week, but then it started to stop half-way through brewing time.  Now is won't brew at all, and the window to return is over.",1,2018-02-15,,True,,Worked fine for a week,Color: Rhubarb,
2680,1,"This  was a Christmas gift we gave to ourselves and we are enjoying. Works great! You have to use a large cup and a small cup to fill most coffee mugs but since the coffee pods are a little strong for us..we just use the same pod for the 2 runs and the strength is about right. I'm not a coffee fan so I like that I can do a hot cocoa, tea or a cappuccino with it.",5,2017-06-20,,True,,Best Christmas Gift,Color: Black,
